"idAguaMateriaOrganicaSedimento";"idCampanha";"idSitio";"dataMedida";"horaMedida";"profundidade";"batimetria";"agua";"materiaOrganica"
"814";"1311";"13138";"2005-08-24";"11:05:00";"2.5";"25.100000381";"64.970001221";"16.335699081421"
"815";"1311";"13138";"2005-08-24";"11:05:00";"3.5";"25.100000381";"67.416496277";"16.729700088501"
"816";"1308";"13139";"2005-03-17";"10:50:00";"0.5";"32.5";"67.326797485";"7.1495199203491"
"817";"1308";"13139";"2005-03-17";"10:50:00";"1.5";"32.5";"71.779701233";"6.0191202163696"
"818";"1308";"13139";"2005-03-17";"10:50:00";"2.5";"32.5";"81.367698669";"3.3731501102448"
"819";"1308";"13139";"2005-03-17";"10:50:00";"3.5";"32.5";"70.015296936";"5.9309000968933"
"820";"1311";"13139";"2005-08-24";"11:40:00";"0.5";"23.5";"87.996696472";"16.645399093628"
"821";"1311";"13139";"2005-08-24";"11:40:00";"1.5";"23.5";"72.767799377";"15.52649974823"
"822";"1311";"13139";"2005-08-24";"11:40:00";"2.5";"23.5";"64.043998718";"16.059499740601"
"823";"1311";"13139";"2005-08-24";"11:40:00";"3.5";"23.5";"66.979301453";"17.380399703979"
"824";"1308";"13140";"2005-03-16";"11:24:00";"0.5";"35";"68.867996216";"5.2946100234985"
"825";"1308";"13140";"2005-03-16";"11:24:00";"1.5";"35";"64.048500061";"6.680449962616"
"826";"1308";"13140";"2005-03-16";"11:24:00";"2.5";"35";"60.027500153";"8.282919883728"
"827";"1308";"13140";"2005-03-16";"11:24:00";"3.5";"35";"61.545501709";"7.8965902328491"
"828";"1308";"13141";"2005-03-17";"16:20:00";"0.5";"16.799999237";"70.603897095";"4.7099099159241"
"829";"1308";"13141";"2005-03-17";"16:20:00";"1.5";"16.799999237";"62.126701355";"6.8694000244141"
"830";"1308";"13141";"2005-03-17";"16:20:00";"2.5";"16.799999237";"56.18460083";"7.8495101928711"
"831";"1308";"13141";"2005-03-17";"16:20:00";"3.5";"16.799999237";"65.595497131";"6.7773699760437"
"832";"1308";"13142";"2005-03-17";"15:13:00";"0.5";"9";"71.528198242";"4.4699201583862"
"833";"1308";"13142";"2005-03-17";"15:13:00";"1.5";"9";"68.811798096";"5.8620800971985"
"834";"1308";"13142";"2005-03-17";"15:13:00";"2.5";"9";"67.626502991";"5.683000087738"
"835";"1308";"13142";"2005-03-17";"15:13:00";"3.5";"9";"65.936401367";"5.9131398200989"
"836";"1308";"13143";"2005-03-17";"13:40:00";"0.5";"4";"72.159797668";"4.2759799957275"
"837";"1308";"13143";"2005-03-17";"13:40:00";"1.5";"4";"69.637496948";"4.7120699882507"
"838";"1308";"13143";"2005-03-17";"13:40:00";"2.5";"4";"63.444000244";"5.4395198822021"
"839";"1308";"13143";"2005-03-17";"13:40:00";"3.5";"4";"56.743000031";"6.6986799240112"
"840";"1311";"13144";"2005-08-21";"09:30:00";"0.5";"78.400001526";"94.38130188";"15.979200363159"
"841";"1311";"13144";"2005-08-21";"09:30:00";"1.5";"78.400001526";"89.617797852";"14.645600318909"
"842";"1311";"13144";"2005-08-21";"09:30:00";"2.5";"78.400001526";"77.708503723";"14.530099868774"
"843";"1311";"13144";"2005-08-21";"09:30:00";"3.5";"78.400001526";"73.711196899";"14.876299858093"
"844";"1311";"13145";"2005-08-21";"11:15:00";"0.5";"57";"95.571800232";"15.300499916077"
"845";"1311";"13145";"2005-08-21";"11:15:00";"1.5";"57";"81.160003662";"14.657400131226"
"846";"1311";"13145";"2005-08-21";"11:15:00";"2.5";"57";"69.160301208";"14.987899780273"
"847";"1311";"13145";"2005-08-21";"11:15:00";"3.5";"57";"68.138298035";"15.570300102234"
"848";"1311";"13146";"2005-08-21";"12:55:00";"0.5";"28.700000763";"83.633003235";"15.303899765015"
"849";"1311";"13146";"2005-08-21";"12:55:00";"1.5";"28.700000763";"74.343902588";"15.121700286865"
"850";"1311";"13146";"2005-08-21";"12:55:00";"2.5";"28.700000763";"74.759300232";"11.101400375366"
"851";"1311";"13146";"2005-08-21";"12:55:00";"3.5";"28.700000763";"78.991699219";"14.967499732971"
"852";"1311";"13147";"2005-08-21";"12:10:00";"0.5";"25";"85.418403625";"16.374500274658"
"853";"1311";"13147";"2005-08-21";"12:10:00";"1.5";"25";"76.887397766";"15.335000038147"
"854";"1311";"13147";"2005-08-21";"12:10:00";"2.5";"25";"72.619697571";"15.325799942017"
"855";"1311";"13147";"2005-08-21";"12:10:00";"3.5";"25";"68.070198059";"14.803000450134"
"856";"1311";"13148";"2005-08-23";"08:15:00";"0.5";"40.5";"88.456703186";"15.610699653625"
"857";"1311";"13148";"2005-08-23";"08:15:00";"1.5";"40.5";"82.599403381";"14.966799736023"
"858";"1311";"13148";"2005-08-23";"08:15:00";"2.5";"40.5";"75.032402039";"14.138999938965"
"859";"1311";"13148";"2005-08-23";"08:15:00";"3.5";"40.5";"67.025398254";"14.264699935913"
"860";"1311";"13149";"2005-08-23";"09:20:00";"0.5";"22.100000381";"86.911003113";"16.454200744629"
"861";"1311";"13149";"2005-08-23";"09:20:00";"1.5";"22.100000381";"78.039001465";"15.632900238037"
"862";"1311";"13149";"2005-08-23";"09:20:00";"2.5";"22.100000381";"70.519699097";"15.895999908447"
"863";"1311";"13149";"2005-08-23";"09:20:00";"3.5";"22.100000381";"65.308998108";"15.894300460815"
"864";"1311";"13150";"2005-08-24";"10:40:00";"0.5";"24";"91.628700256";"17.518199920654"
"865";"1311";"13150";"2005-08-24";"10:40:00";"1.5";"24";"84.79940033";"16.363599777222"
"866";"1311";"13150";"2005-08-24";"10:40:00";"2.5";"24";"70.71849823";"15.824999809265"
"867";"1311";"13150";"2005-08-24";"10:40:00";"3.5";"24";"64.49710083";"15.570699691772"
"868";"1311";"13151";"2005-08-22";"13:30:00";"0.5";"30.200000763";"83.881896973";"15.131899833679"
"869";"1311";"13151";"2005-08-22";"13:30:00";"1.5";"30.200000763";"79.27469635";"14.858499526978"
"870";"1311";"13151";"2005-08-22";"13:30:00";"2.5";"30.200000763";"68.691596985";"14.375200271606"
"871";"1311";"13151";"2005-08-22";"13:30:00";"3.5";"30.200000763";"62.305900574";"14.196800231934"
"872";"1311";"13152";"2005-08-22";"12:35:00";"0.5";"8.6999998093";"77.016296387";"13.119500160217"
"873";"1311";"13152";"2005-08-22";"12:35:00";"1.5";"8.6999998093";"74.274902344";"13.815999984741"
"874";"1311";"13152";"2005-08-22";"12:35:00";"2.5";"8.6999998093";"72.854797363";"13.837300300598"
"875";"1311";"13152";"2005-08-22";"12:35:00";"3.5";"8.6999998093";"69.689697266";"13.544199943542"
"876";"1311";"13153";"2005-08-22";"11:22:00";"0.5";"1";"68.997802734";"11.093199729919"
"877";"1311";"13153";"2005-08-22";"11:22:00";"1.5";"1";"63.576400757";"10.516400337219"
"878";"1311";"13153";"2005-08-22";"11:22:00";"2.5";"1";"61.133201599";"11.528800010681"
"879";"1311";"13153";"2005-08-22";"11:22:00";"3.5";"1";"64.036697388";"12.214699745178"
"880";"1311";"13154";"2005-08-22";"10:40:00";"0.5";"1.5";"59.11000061";"7.6943697929382"
"881";"1311";"13154";"2005-08-22";"10:40:00";"1.5";"1.5";"58.734298706";"9.1296100616455"
"882";"1311";"13154";"2005-08-22";"10:40:00";"2.5";"1.5";"58.963500977";"9.7278995513916"
"883";"1311";"13154";"2005-08-22";"10:40:00";"3.5";"1.5";"49.809299469";"8.2728996276855"
"884";"1406";"14085";"2006-03-28";"10:32:00";"0.5";"1";"26.177799225";"1.2965199947357"
"885";"1406";"14085";"2006-03-28";"10:32:00";"1.5";"1";"27.375999451";"1.1856600046158"
"886";"1406";"14085";"2006-03-28";"10:32:00";"2.5";"1";"24.343299866";"0.8529199957848"
"887";"1406";"14085";"2006-03-28";"10:32:00";"3.5";"1";"23.139900208";"0.7025480270386"
"888";"1406";"14086";"2006-03-28";"15:37:00";"0.5";"51";"90.797599792";"18.961700439453"
"889";"1406";"14086";"2006-03-28";"15:37:00";"1.5";"51";"86.85610199";"18.142999649048"
"890";"1406";"14086";"2006-03-28";"15:37:00";"2.5";"51";"89.541297913";"18.16489982605"
"891";"1406";"14086";"2006-03-28";"15:37:00";"3.5";"51";"83.752502441";"17.923099517822"
"892";"1406";"14087";"2006-03-28";"15:00:00";"0.5";"39";"86.369102478";"18.728099822998"
"893";"1406";"14087";"2006-03-28";"15:00:00";"1.5";"39";"84.532203674";"18.5172996521"
"894";"1406";"14087";"2006-03-28";"15:00:00";"2.5";"39";"83.066802979";"18.007200241089"
"895";"1406";"14087";"2006-03-28";"15:00:00";"3.5";"39";"82.564201355";"18.685699462891"
"896";"1406";"14088";"2006-03-29";"12:40:00";"0.5";"55.5";"81.482597351";"15.177399635315"
"897";"1406";"14088";"2006-03-29";"12:40:00";"1.5";"55.5";"79.099197388";"14.147000312805"
"898";"1406";"14088";"2006-03-29";"12:40:00";"2.5";"55.5";"78.832099915";"14.662099838257"
"899";"1406";"14088";"2006-03-29";"12:40:00";"3.5";"55.5";"79.237297058";"14.926300048828"
"900";"1406";"14089";"2006-03-29";"11:15:00";"0.5";"6.8000001907";"54.104499817";"6.2581701278687"
"901";"1406";"14089";"2006-03-29";"11:15:00";"1.5";"6.8000001907";"39.508300781";"2.698940038681"
"902";"1406";"14089";"2006-03-29";"11:15:00";"2.5";"6.8000001907";"28.973499298";"1.6228300333023"
"903";"1406";"14089";"2006-03-29";"11:15:00";"3.5";"6.8000001907";"28.87210083";"1.4398000240326"
"904";"1409";"14090";"2006-08-10";"16:55:00";"0.5";"1.5";"38.04650116";"2.0971999168396"
"905";"1409";"14090";"2006-08-10";"16:55:00";"1.5";"1.5";"30.270599365";"1.675989985466"
"906";"1409";"14090";"2006-08-10";"16:55:00";"2.5";"1.5";"28.097600937";"1.4505000114441"
"907";"1409";"14090";"2006-08-10";"16:55:00";"3.5";"1.5";"26.480699539";"1.2507499456406"
"908";"1409";"14091";"2006-08-10";"08:44:00";"0.5";"50.599998474";"90.514198303";"18.240100860596"
"909";"1409";"14091";"2006-08-10";"08:44:00";"1.5";"50.599998474";"87.167098999";"18.790399551392"
"910";"1409";"14091";"2006-08-10";"08:44:00";"2.5";"50.599998474";"83.588897705";"17.442300796509"
"911";"1409";"14091";"2006-08-10";"08:44:00";"3.5";"50.599998474";"82.558601379";"17.537799835205"
"912";"1406";"14092";"2006-03-28";"14:19:00";"0.5";"24.5";"70.695396423";"10.560000419617"
"913";"1406";"14092";"2006-03-28";"14:19:00";"1.5";"24.5";"56.914398193";"9.2188997268677"
"914";"1406";"14092";"2006-03-28";"14:19:00";"2.5";"24.5";"57.334499359";"9.0369100570679"
"915";"1406";"14092";"2006-03-28";"14:19:00";"3.5";"24.5";"37.638198853";"4.2371802330017"
"916";"1409";"14092";"2006-08-11";"07:50:00";"0.5";"62.200000763";"88.569000244";"18.915899276733"
"917";"1409";"14092";"2006-08-11";"07:50:00";"1.5";"62.200000763";"87.407897949";"18.687400817871"
"918";"1409";"14092";"2006-08-11";"07:50:00";"2.5";"62.200000763";"86.026802063";"18.607500076294"
"919";"1409";"14092";"2006-08-11";"07:50:00";"3.5";"62.200000763";"83.845802307";"18.068700790405"
"920";"1409";"14093";"2006-08-10";"08:16:00";"0.5";"40.5";"88.342597961";"18.001399993896"
"921";"1409";"14093";"2006-08-10";"08:16:00";"1.5";"40.5";"83.479301453";"18.040700912476"
"922";"1409";"14093";"2006-08-10";"08:16:00";"2.5";"40.5";"82.044799805";"17.706100463867"
"923";"1409";"14093";"2006-08-10";"08:16:00";"3.5";"40.5";"81.817298889";"16.978399276733"
"924";"1409";"14094";"2006-08-10";"10:35:00";"0.5";"3.0999999046";"64.387496948";"6.5677299499512"
"925";"1409";"14094";"2006-08-10";"10:35:00";"1.5";"3.0999999046";"43.064300537";"2.5762898921967"
"926";"1409";"14094";"2006-08-10";"10:35:00";"2.5";"3.0999999046";"32.371101379";"1.56422996521"
"927";"1409";"14094";"2006-08-10";"10:35:00";"3.5";"3.0999999046";"31.118999481";"1.5446799993515"
"928";"1403";"14095";"2005-11-15";"15:00:00";"0.5";"4";"25.516899109";"1.0623199939728"
"929";"1403";"14095";"2005-11-15";"15:00:00";"1.5";"4";"24.751399994";"1.11680996418"
"930";"1403";"14095";"2005-11-15";"15:00:00";"2.5";"4";"23.977800369";"0.9796670079231"
"931";"1403";"14095";"2005-11-15";"15:00:00";"3.5";"4";"24.061700821";"1.1052399873734"
"932";"1403";"14096";"2005-11-15";"09:25:00";"0.5";"51";"90.904899597";"18.968700408936"
"933";"1403";"14096";"2005-11-15";"09:25:00";"1.5";"51";"88.698699951";"18.559400558472"
"934";"1403";"14096";"2005-11-15";"09:25:00";"2.5";"51";"86.248901367";"18.446599960327"
"935";"1403";"14096";"2005-11-15";"09:25:00";"3.5";"51";"85.147003174";"18.194000244141"
"936";"1403";"14097";"2005-11-14";"08:20:00";"0.5";"38";"88.518302917";"18.662399291992"
"937";"1403";"14097";"2005-11-14";"08:20:00";"1.5";"38";"85.878700256";"18.990600585938"
"938";"1403";"14097";"2005-11-14";"08:20:00";"2.5";"38";"92.624298096";"18.247100830078"
"939";"1403";"14097";"2005-11-14";"08:20:00";"3.5";"38";"83.702697754";"18.018400192261"
"940";"1403";"14098";"2005-11-14";"13:00:00";"0.5";"57";"85.901100159";"15.026599884033"
"941";"1403";"14098";"2005-11-14";"13:00:00";"1.5";"57";"82.763801575";"14.65419960022"
"942";"1403";"14098";"2005-11-14";"13:00:00";"2.5";"57";"82.499397278";"15.417699813843"
"943";"1403";"14098";"2005-11-14";"13:00:00";"3.5";"57";"79.478996277";"14.714900016785"
"944";"1403";"14099";"2005-11-14";"10:35:00";"0.5";"5.5";"51.573299408";"3.4055399894714"
"945";"1403";"14099";"2005-11-14";"10:35:00";"1.5";"5.5";"36.875999451";"3.7341299057007"
"946";"1403";"14099";"2005-11-14";"10:35:00";"2.5";"5.5";"35.236499786";"4.029550075531"
"947";"1403";"14099";"2005-11-14";"10:35:00";"3.5";"5.5";"32.803699493";"3.8177700042725"
"948";"1409";"14100";"2006-08-11";"08:15:00";"0.5";"55.5";"88.04309845";"17.500299453735"
"949";"1409";"14100";"2006-08-11";"08:15:00";"1.5";"55.5";"82.614196777";"17.033899307251"
"950";"1409";"14100";"2006-08-11";"08:15:00";"2.5";"55.5";"81.807098389";"17.479600906372"
"951";"1409";"14100";"2006-08-11";"08:15:00";"3.5";"55.5";"80.805603027";"17.489400863647"
"952";"1409";"14101";"2006-08-11";"08:40:00";"0.5";"55.799999237";"85.82610321";"17.491300582886"
"953";"1409";"14101";"2006-08-11";"08:40:00";"1.5";"55.799999237";"81.169799805";"17.174699783325"
"954";"1409";"14101";"2006-08-11";"08:40:00";"2.5";"55.799999237";"80.362800598";"17.383800506592"
"955";"1409";"14101";"2006-08-11";"08:40:00";"3.5";"55.799999237";"79.650100708";"17.222799301147"
"956";"1409";"14102";"2006-08-11";"09:30:00";"0.5";"43.400001526";"84.172401428";"14.955300331116"
"957";"1409";"14102";"2006-08-11";"09:30:00";"1.5";"43.400001526";"82.18800354";"14.705300331116"
"958";"1409";"14102";"2006-08-11";"09:30:00";"2.5";"43.400001526";"81.596099854";"14.858799934387"
"959";"1409";"14102";"2006-08-11";"09:30:00";"3.5";"43.400001526";"79.191596985";"14.217300415039"
"960";"1409";"14103";"2006-08-09";"15:41:00";"0.5";"43";"82.768203735";"13.981399536133"
"961";"1409";"14103";"2006-08-09";"15:41:00";"1.5";"43";"79.097702026";"13.690799713135"
"962";"1409";"14103";"2006-08-09";"15:41:00";"2.5";"43";"77.77809906";"13.976699829102"
"963";"1409";"14103";"2006-08-09";"15:41:00";"3.5";"43";"76.210899353";"13.382499694824"
"964";"1409";"14104";"2006-08-09";"15:17:00";"0.5";"53";"85.214698792";"15.31219959259"
"965";"1409";"14104";"2006-08-09";"15:17:00";"1.5";"53";"80.087303162";"15.120499610901"
"966";"1409";"14104";"2006-08-09";"15:17:00";"2.5";"53";"77.282203674";"15.456999778748"
"967";"1409";"14104";"2006-08-09";"15:17:00";"3.5";"53";"77.775596619";"15.12889957428"
"968";"1409";"14105";"2006-08-09";"14:47:00";"0.5";"55";"86.553100586";"15.760299682617"
"969";"1409";"14105";"2006-08-09";"14:47:00";"1.5";"55";"81.678596497";"15.685400009155"
"970";"1409";"14105";"2006-08-09";"14:47:00";"2.5";"55";"79.282402039";"15.600999832153"
"971";"1409";"14105";"2006-08-09";"14:47:00";"3.5";"55";"79.002601624";"14.651200294495"
"972";"1409";"14106";"2006-08-09";"14:15:00";"0.5";"48.799999237";"85.753997803";"15.838399887085"
"973";"1409";"14106";"2006-08-09";"14:15:00";"1.5";"48.799999237";"79.977897644";"15.455900192261"
"974";"1409";"14106";"2006-08-09";"14:15:00";"2.5";"48.799999237";"78.462799072";"15.030200004578"
"975";"1409";"14106";"2006-08-09";"14:15:00";"3.5";"48.799999237";"77.914199829";"15.411800384521"
"976";"1409";"14107";"2006-08-09";"13:35:00";"0.5";"25";"87.882400513";"16.009599685669"
"977";"1409";"14107";"2006-08-09";"13:35:00";"1.5";"25";"83.343902588";"14.986399650574"
"978";"1409";"14107";"2006-08-09";"13:35:00";"2.5";"25";"81.2684021";"15.055800437927"
"979";"1409";"14107";"2006-08-09";"13:35:00";"3.5";"25";"80.657501221";"14.570400238037"
"980";"1506";"15181";"2006-04-06";"10:00:00";"0.5";"93";"93.873802185";"19.838899612427"
"981";"1506";"15181";"2006-04-06";"10:00:00";"1.5";"93";"94.036003113";"20.985399246216"
"982";"1506";"15181";"2006-04-06";"10:00:00";"2.5";"93";"93.256500244";"21.374000549316"
"983";"1506";"15181";"2006-04-06";"10:00:00";"3.5";"93";"89.533599854";"18.935300827026"
"984";"1506";"15182";"2006-04-06";"08:55:00";"0.5";"74";"91.792701721";"18.711799621582"
"985";"1506";"15182";"2006-04-06";"08:55:00";"1.5";"74";"88.886703491";"18.461799621582"
"986";"1506";"15182";"2006-04-06";"08:55:00";"2.5";"74";"87.718101501";"18.308200836182"
"987";"1506";"15182";"2006-04-06";"08:55:00";"3.5";"74";"86.862297058";"18.087699890137"
"988";"1506";"15183";"2006-04-06";"13:17:00";"0.5";"40";"87.86190033";"17.293600082397"
"989";"1506";"15183";"2006-04-06";"13:17:00";"1.5";"40";"84.738800049";"17.447700500488"
"990";"1506";"15183";"2006-04-06";"13:17:00";"2.5";"40";"83.160499573";"17.583700180054"
"991";"1506";"15183";"2006-04-06";"13:17:00";"3.5";"40";"83.633300781";"17.506000518799"
"992";"1506";"15184";"2006-04-04";"09:14:00";"0.5";"34.700000763";"88.586196899";"15.149000167847"
"993";"1506";"15184";"2006-04-04";"09:14:00";"1.5";"34.700000763";"83.98059845";"14.579999923706"
"994";"1506";"15184";"2006-04-04";"09:14:00";"2.5";"34.700000763";"85.355102539";"14.346899986267"
"995";"1506";"15184";"2006-04-04";"09:14:00";"3.5";"34.700000763";"77.259498596";"13.543299674988"
"996";"1506";"15185";"2006-04-07";"12:10:00";"0.5";"22.299999237";"86.801597595";"18.609199523926"
"997";"1506";"15185";"2006-04-07";"12:10:00";"1.5";"22.299999237";"84.845596313";"17.939199447632"
"998";"1506";"15185";"2006-04-07";"12:10:00";"2.5";"22.299999237";"83.158401489";"18.237600326538"
"999";"1506";"15185";"2006-04-07";"12:10:00";"3.5";"22.299999237";"82.317901611";"18.086399078369"
"1000";"1506";"15186";"2006-04-03";"12:28:00";"0.5";"14.600000381";"57.221099854";"15.991100311279"
"1001";"1506";"15186";"2006-04-03";"12:28:00";"1.5";"14.600000381";"45.939899445";"15.831100463867"
"1002";"1506";"15186";"2006-04-03";"12:28:00";"2.5";"14.600000381";"42.182098389";"15.72589969635"
"1003";"1506";"15186";"2006-04-03";"12:28:00";"3.5";"14.600000381";"40.378501892";"14.905900001526"
"1004";"1506";"15187";"2006-04-07";"11:09:00";"0.5";"17.100000381";"92.961402893";"19.36669921875"
"1005";"1506";"15187";"2006-04-07";"11:09:00";"1.5";"17.100000381";"87.98739624";"17.982099533081"
"1006";"1506";"15187";"2006-04-07";"11:09:00";"2.5";"17.100000381";"85.64050293";"18.158800125122"
"1007";"1506";"15187";"2006-04-07";"11:09:00";"3.5";"17.100000381";"83.264801025";"18.046600341797"
"1008";"1506";"15188";"2006-04-03";"11:44:00";"0.5";"22.299999237";"91.92590332";"21.792600631714"
"1009";"1506";"15188";"2006-04-03";"11:44:00";"1.5";"22.299999237";"89.478500366";"21.0142993927"
"1010";"1506";"15188";"2006-04-03";"11:44:00";"2.5";"22.299999237";"89.019699097";"20.500200271606"
"1011";"1506";"15188";"2006-04-03";"11:44:00";"3.5";"22.299999237";"75.093200684";"19.929000854492"
"1012";"1506";"15189";"2006-04-07";"10:10:00";"0.5";"20.600000381";"89.103103638";"19.314599990845"
"1013";"1506";"15189";"2006-04-07";"10:10:00";"1.5";"20.600000381";"87.995002747";"19.217599868774"
"1014";"1506";"15189";"2006-04-07";"10:10:00";"2.5";"20.600000381";"85.800796509";"18.705200195312"
"1015";"1506";"15189";"2006-04-07";"10:10:00";"3.5";"20.600000381";"81.712501526";"18.747999191284"
"1016";"1506";"15190";"2006-04-03";"10:51:00";"0.5";"18";"95.259498596";"23.438800811768"
"1017";"1506";"15190";"2006-04-03";"10:51:00";"1.5";"18";"93.717102051";"24.004199981689"
"1018";"1506";"15190";"2006-04-03";"10:51:00";"2.5";"18";"92.817703247";"24.455900192261"
"1019";"1506";"15190";"2006-04-03";"10:51:00";"3.5";"18";"91.35369873";"23.006700515747"
"1020";"1506";"15191";"2006-04-07";"09:00:00";"0.5";"8.1000003815";"60.499000549";"7.2276802062988"
"1021";"1506";"15191";"2006-04-07";"09:00:00";"1.5";"8.1000003815";"60.472000122";"8.3515195846558"
"1022";"1506";"15191";"2006-04-07";"09:00:00";"2.5";"8.1000003815";"50.485599518";"6.7743501663208"
"1023";"1506";"15191";"2006-04-07";"09:00:00";"3.5";"8.1000003815";"62.729400635";"5.6900000572205"
"1024";"1506";"15192";"2006-04-03";"09:53:00";"0.5";"18.299999237";"90.793701172";"20.243499755859"
"1025";"1506";"15192";"2006-04-03";"09:53:00";"1.5";"18.299999237";"88.609199524";"19.30179977417"
"1026";"1506";"15192";"2006-04-03";"09:53:00";"2.5";"18.299999237";"85.755401611";"19.575500488281"
"1027";"1506";"15192";"2006-04-03";"09:53:00";"3.5";"18.299999237";"84.722900391";"19.201299667358"
"1028";"1506";"15193";"2006-04-06";"10:55:00";"0.5";"90";"92.404502869";"18.83219909668"
"1029";"1506";"15193";"2006-04-06";"10:55:00";"1.5";"90";"93.616500854";"21.630100250244"
"1030";"1506";"15193";"2006-04-06";"10:55:00";"2.5";"90";"93.645797729";"22.077899932861"
"1031";"1506";"15193";"2006-04-06";"10:55:00";"3.5";"90";"89.905899048";"19.037700653076"
"1032";"1509";"15193";"2006-08-01";"10:15:00";"0.5";"88";"96.247200012";"18.634899139404"
"1033";"1509";"15193";"2006-08-01";"10:15:00";"1.5";"88";"94.13079834";"18.165800094604"
"1034";"1509";"15193";"2006-08-01";"10:15:00";"2.5";"88";"93.447998047";"20.234600067139"
"1035";"1509";"15193";"2006-08-01";"10:15:00";"3.5";"88";"93.636001587";"21.625499725342"
"1036";"1509";"15194";"2006-08-01";"12:12:00";"0.5";"70";"91.667396545";"18.452600479126"
"1037";"1509";"15194";"2006-08-01";"12:12:00";"1.5";"70";"92.451698303";"19.607000350952"
"1038";"1509";"15194";"2006-08-01";"12:12:00";"2.5";"70";"92.882499695";"21.651899337769"
"1039";"1509";"15194";"2006-08-01";"12:12:00";"3.5";"70";"88.900100708";"18.802700042725"
"1040";"1509";"15195";"2006-08-01";"11:21:00";"0.5";"16.5";"83.314903259";"14.183300018311"
"1041";"1509";"15195";"2006-08-01";"11:21:00";"1.5";"16.5";"81.279197693";"13.830100059509"
"1042";"1509";"15195";"2006-08-01";"11:21:00";"2.5";"16.5";"77.418296814";"13.124799728394"
"1043";"1509";"15195";"2006-08-01";"11:21:00";"3.5";"16.5";"73.060600281";"12.960200309753"
"1044";"1509";"15196";"2006-08-04";"14:23:00";"0.5";"26.5";"90.300598145";"15.992699623108"
"1045";"1509";"15196";"2006-08-04";"14:23:00";"1.5";"26.5";"87.173301697";"16.095500946045"
"1046";"1509";"15196";"2006-08-04";"14:23:00";"2.5";"26.5";"88.745597839";"15.739999771118"
"1047";"1509";"15196";"2006-08-04";"14:23:00";"3.5";"26.5";"82.511100769";"15.305100440979"
"1048";"1509";"15197";"2006-08-02";"13:21:00";"0.5";"20";"87.507301331";"18.38990020752"
"1049";"1509";"15197";"2006-08-02";"13:21:00";"1.5";"20";"83.534896851";"17.953800201416"
"1050";"1509";"15197";"2006-08-02";"13:21:00";"2.5";"20";"82.823699951";"17.917400360107"
"1051";"1509";"15197";"2006-08-02";"13:21:00";"3.5";"20";"81.151298523";"17.288499832153"
"1052";"1509";"15198";"2006-08-04";"12:53:00";"0.5";"10.699999809";"84.461601257";"19.099100112915"
"1053";"1509";"15198";"2006-08-04";"12:53:00";"1.5";"10.699999809";"79.011901855";"19.612199783325"
"1054";"1509";"15198";"2006-08-04";"12:53:00";"2.5";"10.699999809";"77.17199707";"19.922500610352"
"1055";"1509";"15198";"2006-08-04";"12:53:00";"3.5";"10.699999809";"76.244903564";"19.947500228882"
"1056";"1509";"15199";"2006-08-02";"12:12:00";"0.5";"14.899999619";"88.85030365";"16.879400253296"
"1057";"1509";"15199";"2006-08-02";"12:12:00";"1.5";"14.899999619";"86.567398071";"17.792400360107"
"1058";"1509";"15199";"2006-08-02";"12:12:00";"2.5";"14.899999619";"82.844802856";"15.758399963379"
"1059";"1509";"15199";"2006-08-02";"12:12:00";"3.5";"14.899999619";"82.2602005";"16.044399261475"
"1060";"1509";"15200";"2006-08-02";"11:00:00";"0.5";"15.199999809";"88.387001038";"19.115699768066"
"1061";"1509";"15200";"2006-08-02";"11:00:00";"1.5";"15.199999809";"82.672096252";"18.293800354004"
"1062";"1509";"15200";"2006-08-02";"11:00:00";"2.5";"15.199999809";"84.204101562";"18.456699371338"
"1063";"1509";"15200";"2006-08-02";"11:00:00";"3.5";"15.199999809";"80.992797852";"18.449800491333"
"1064";"1509";"15201";"2006-08-04";"11:36:00";"0.5";"15.199999809";"94.441802979";"23.884799957275"
"1065";"1509";"15201";"2006-08-04";"11:36:00";"1.5";"15.199999809";"92.7838974";"23.422800064087"
"1066";"1509";"15201";"2006-08-04";"11:36:00";"2.5";"15.199999809";"93.100799561";"24.223600387573"
"1067";"1509";"15201";"2006-08-04";"11:36:00";"3.5";"15.199999809";"91.511802673";"24.462400436401"
"1068";"1509";"15202";"2006-08-02";"09:48:00";"0.5";"6";"39.804199219";"2.8246700763702"
"1069";"1509";"15202";"2006-08-02";"09:48:00";"1.5";"6";"29.396400452";"2.1882500648499"
"1070";"1509";"15202";"2006-08-02";"09:48:00";"2.5";"6";"32.562599182";"2.6324698925018"
"1071";"1509";"15202";"2006-08-02";"09:48:00";"3.5";"6";"31.881999969";"2.4684898853302"
"1072";"1509";"15203";"2006-08-04";"10:00:00";"0.5";"16.200000763";"89.962898254";"20.208599090576"
"1073";"1509";"15203";"2006-08-04";"10:00:00";"1.5";"16.200000763";"88.593101501";"20.352199554443"
"1074";"1509";"15203";"2006-08-04";"10:00:00";"2.5";"16.200000763";"85.852096558";"19.72319984436"
"1075";"1509";"15203";"2006-08-04";"10:00:00";"3.5";"16.200000763";"86.211799622";"19.722900390625"
"1076";"1503";"15204";"2005-11-19";"09:30:00";"0.5";"69.199996948";"87.766403198";"18.777700424194"
"1077";"1503";"15204";"2005-11-19";"09:30:00";"1.5";"69.199996948";"83.728897095";"18.128499984741"
"1078";"1503";"15204";"2005-11-19";"09:30:00";"2.5";"69.199996948";"81.050102234";"17.739400863647"
