"idConcentracaoGasAgua";"idCampanha";"idSitio";"dataMedida";"horaMedida";"batimetria";"altura";"replica";"CH4";"CO2"
"794";"1506";"15183";"2006-04-06";"13:17:00";"40";"10";\N;"5.1342399e-4";"0.0763813034"
"795";"1506";"15183";"2006-04-06";"13:17:00";"40";"5";\N;"0.0105788";"0.1397839934"
"796";"1506";"15183";"2006-04-06";"13:17:00";"40";"0.5";\N;"0.0177529994";"0.1801660061"
"797";"1506";"15184";"2006-04-04";"09:14:00";"34.700000763";"10";\N;"0.0120379999";"0.0974263027"
"798";"1506";"15184";"2006-04-04";"09:14:00";"34.700000763";"5";\N;"0.0244782995";"0.1256889999"
"799";"1506";"15184";"2006-04-04";"09:14:00";"34.700000763";"0.5";\N;"0.0728605986";"0.2083210051"
"800";"1506";"15185";"2006-04-07";"12:10:00";"22.299999237";"10";\N;"0.1289730072";"0.2379969954"
"801";"1506";"15185";"2006-04-07";"12:10:00";"22.299999237";"5";\N;"0.1388770044";"0.2412839979"
"802";"1506";"15185";"2006-04-07";"12:10:00";"22.299999237";"0.5";\N;"0.1391610056";"0.3604159951"
"803";"1506";"15186";"2006-04-03";"12:28:00";"14.600000381";"10";\N;"0.0036985299";"0.2626650035"
"804";"1506";"15186";"2006-04-03";"12:28:00";"14.600000381";"5";\N;"0.0032228599";"0.2662679851"
"805";"1506";"15186";"2006-04-03";"12:28:00";"14.600000381";"0.5";\N;"0.00282132";"0.2734999955"
"806";"1506";"15187";"2006-04-07";"11:09:00";"17.100000381";"10";\N;"5.7293498e-4";"0.1931380033"
"807";"1506";"15187";"2006-04-07";"11:09:00";"17.100000381";"5";\N;"0.0141372997";"0.3156020045"
"808";"1506";"15187";"2006-04-07";"11:09:00";"17.100000381";"0.5";\N;"0.0317763984";"0.3794049919"
"809";"1506";"15188";"2006-04-03";"11:44:00";"22.299999237";"10";\N;"0.057275001";"0.1379369944"
"810";"1506";"15188";"2006-04-03";"11:44:00";"22.299999237";"5";\N;"0.1772769988";"0.2617410123"
"811";"1506";"15188";"2006-04-03";"11:44:00";"22.299999237";"0.5";\N;"0.1842440069";"0.3138589859"
"812";"1506";"15189";"2006-04-07";"10:10:00";"20.600000381";"10";\N;"0.0069843801";"0.0996304005"
"813";"1506";"15189";"2006-04-07";"10:10:00";"20.600000381";"5";\N;"0.0069099702";"0.0951618031"
"814";"1506";"15189";"2006-04-07";"10:10:00";"20.600000381";"0.5";\N;"0.0261607002";"0.1513659954"
"815";"1506";"15190";"2006-04-03";"10:51:00";"18";"10";\N;"0.1808840036";"0.2356349975"
"816";"1506";"15190";"2006-04-03";"10:51:00";"18";"5";\N;"0.3642640114";"0.3420949876"
"817";"1506";"15190";"2006-04-03";"10:51:00";"18";"0.5";\N;"0.400988996";"0.3905769885"
"818";"1506";"15191";"2006-04-07";"09:00:00";"8.1000003815";"10";\N;"0.00333816";"0.1005060002"
"819";"1506";"15191";"2006-04-07";"09:00:00";"8.1000003815";"5";\N;"0.0029156101";"0.1035050005"
"820";"1506";"15191";"2006-04-07";"09:00:00";"8.1000003815";"0.5";\N;"0.0061198198";"0.1719920039"
"821";"1506";"15192";"2006-04-03";"09:53:00";"18.299999237";"10";\N;"0.00165261";"0.1760639995"
"822";"1506";"15192";"2006-04-03";"09:53:00";"18.299999237";"5";\N;"0.0148675004";"0.2333769947"
"823";"1506";"15192";"2006-04-03";"09:53:00";"18.299999237";"0.5";\N;"0.0787184015";"0.3101429939"
"824";"1509";"15216";"2006-08-01";"08:45:00";"96";"10";\N;"0.0156570002";"0.1725510061"
"825";"1509";"15216";"2006-08-01";"08:45:00";"96";"5";\N;"0.036267899";"0.2192060053"
"826";"1509";"15216";"2006-08-01";"08:45:00";"96";"0.5";\N;"0.0513202995";"0.3372350037"
"827";"1509";"15217";"2006-08-01";"09:15:00";"89";"10";\N;"6.13051e-4";"0.0672713965"
"828";"1509";"15217";"2006-08-01";"09:15:00";"89";"5";\N;"0.00125369";"0.0650279"
"829";"1509";"15217";"2006-08-01";"09:15:00";"89";"0.5";\N;"0.00313214";"0.0813243017"
"830";"1509";"15193";"2006-08-01";"10:15:00";"88";"10";\N;"3.8082799e-4";"0.0487037003"
"831";"1509";"15193";"2006-08-01";"10:15:00";"88";"5";\N;"0.0014357599";"0.0468510985"
"832";"1509";"15193";"2006-08-01";"10:15:00";"88";"0.5";\N;"0.1706800014";"0.1719579995"
"833";"1509";"15194";"2006-08-01";"12:12:00";"70";"10";\N;"0.0011148599";"0.0974149033"
"834";"1509";"15194";"2006-08-01";"12:12:00";"70";"5";\N;"0.0049245302";"0.1112660021"
"835";"1509";"15194";"2006-08-01";"12:12:00";"70";"0.5";\N;"0.00860848";"0.1408489943"
"836";"1509";"15195";"2006-08-01";"11:21:00";"16.5";"10";\N;"9.5410203e-4";"0.0581312999"
"837";"1509";"15195";"2006-08-01";"11:21:00";"16.5";"5";\N;"3.0400499e-4";"0.0625180975"
"838";"1509";"15195";"2006-08-01";"11:21:00";"16.5";"0.5";\N;"5.68024e-4";"0.0577702001"
"839";"1509";"15218";"2006-07-31";"08:45:00";"5";"10";\N;"5.0422002e-4";"0.0237009004"
"840";"1509";"15218";"2006-07-31";"08:45:00";"5";"5";\N;"5.6574802e-4";"0.0278081"
"841";"1509";"15218";"2006-07-31";"08:45:00";"5";"0.5";\N;"6.9836201e-4";"0.0364491008"
"842";"1509";"15219";"2006-07-31";"09:34:00";"42.799999237";"10";\N;"0.0016976499";"0.0368155017"
"843";"1509";"15219";"2006-07-31";"09:34:00";"42.799999237";"5";\N;"0.00142017";"0.0431766994"
"844";"1509";"15219";"2006-07-31";"09:34:00";"42.799999237";"0.5";\N;"0.0025233";"0.0437293015"
"845";"1509";"15220";"2006-07-31";"10:12:00";"25";"10";\N;"2.66188e-4";"0.0403144993"
"846";"1509";"15220";"2006-07-31";"10:12:00";"25";"5";\N;"0.00123197";"0.0489182994"
"847";"1509";"15220";"2006-07-31";"10:12:00";"25";"0.5";\N;"9.5524697e-4";"0.0481320992"
"848";"1509";"15221";"2006-07-31";"10:44:00";"21.100000381";"10";\N;"3.4894201e-4";"0.0408948995"
"849";"1509";"15221";"2006-07-31";"10:44:00";"21.100000381";"5";\N;"4.9772998e-4";"0.0448676012"
"850";"1509";"15221";"2006-07-31";"10:44:00";"21.100000381";"0.5";\N;"3.7403801e-4";"0.0550232008"
"851";"1509";"15222";"2006-07-31";"11:08:00";"4.1999998093";"10";\N;"8.7243499e-4";"0.0262524001"
"852";"1509";"15222";"2006-07-31";"11:08:00";"4.1999998093";"5";\N;"8.73657e-4";"0.0337890983"
"853";"1509";"15222";"2006-07-31";"11:08:00";"4.1999998093";"0.5";\N;"8.56495e-4";"0.0249550007"
"854";"1509";"15196";"2006-08-04";"14:23:00";"26.5";"10";\N;"0.00111394";"0.0456168987"
"855";"1509";"15196";"2006-08-04";"14:23:00";"26.5";"5";\N;"0.00175898";"0.1207199991"
"856";"1509";"15196";"2006-08-04";"14:23:00";"26.5";"0.5";\N;"0.0011964201";"0.1452260017"
"857";"1509";"15197";"2006-08-02";"13:21:00";"20";"10";\N;"9.6587598e-4";"0.0792855024"
"858";"1509";"15197";"2006-08-02";"13:21:00";"20";"5";\N;"0.00132979";"0.0812133029"
"859";"1509";"15197";"2006-08-02";"13:21:00";"20";"0.5";\N;"2.8340099e-4";"0.0767792016"
"860";"1509";"15198";"2006-08-04";"12:53:00";"10.699999809";"10";\N;"0.00300274";"0.1526190042"
"861";"1509";"15198";"2006-08-04";"12:53:00";"10.699999809";"5";\N;"0.00117598";"0.1559990048"
"862";"1509";"15198";"2006-08-04";"12:53:00";"10.699999809";"0.5";\N;"0.00156566";"0.1697510034"
"863";"1509";"15199";"2006-08-02";"12:12:00";"14.899999619";"10";\N;"5.0913298e-4";"0.0932547972"
"864";"1509";"15199";"2006-08-02";"12:12:00";"14.899999619";"5";\N;"7.5482199e-4";"0.109641999"
"865";"1509";"15199";"2006-08-02";"12:12:00";"14.899999619";"0.5";\N;"0.00166518";"0.1176360026"
"866";"1509";"15223";"2006-08-05";"09:04:00";"18";"10";\N;"0.0018174";"0.1636479944"
"867";"1509";"15223";"2006-08-05";"09:04:00";"18";"5";\N;"0.0020369401";"0.2094330043"
"868";"1509";"15223";"2006-08-05";"09:04:00";"18";"0.5";\N;"8.0182799e-4";"0.1975300014"
"869";"1509";"15224";"2006-08-05";"09:35:00";"20.399999619";"10";\N;"0.00143175";"0.1228389964"
"870";"1509";"15224";"2006-08-05";"09:35:00";"20.399999619";"5";\N;"8.6847099e-4";"0.182780996"
"871";"1509";"15224";"2006-08-05";"09:35:00";"20.399999619";"0.5";\N;"0.00283069";"0.2147179991"
"872";"1509";"15225";"2006-08-05";"09:56:00";"24.700000763";"10";\N;"0.00124385";"0.1528480053"
"873";"1509";"15225";"2006-08-05";"09:56:00";"24.700000763";"5";\N;"0.00127059";"0.197123006"
"874";"1509";"15225";"2006-08-05";"09:56:00";"24.700000763";"0.5";\N;"0.0142778";"0.2494840026"
"875";"1509";"15226";"2006-08-05";"10:24:00";"19.200000763";"10";\N;"8.4876097e-5";"0.1781499982"
"876";"1509";"15226";"2006-08-05";"10:24:00";"19.200000763";"5";\N;"6.6569098e-4";"0.1874530017"
"877";"1509";"15226";"2006-08-05";"10:24:00";"19.200000763";"0.5";\N;"0.00153121";"0.2186570019"
"878";"1509";"15227";"2006-08-05";"10:47:00";"18.299999237";"10";\N;"0.00127306";"0.1992699951"
"879";"1509";"15227";"2006-08-05";"10:47:00";"18.299999237";"5";\N;"9.0422301e-4";"0.184961006"
"880";"1509";"15227";"2006-08-05";"10:47:00";"18.299999237";"0.5";\N;"4.1869999e-4";"0.1751839966"
"881";"1509";"15200";"2006-08-02";"11:00:00";"15.199999809";"10";\N;"7.3885598e-4";"0.0555847995"
"882";"1509";"15200";"2006-08-02";"11:00:00";"15.199999809";"5";\N;"6.1200297e-4";"0.0819758996"
"883";"1509";"15200";"2006-08-02";"11:00:00";"15.199999809";"0.5";\N;"0.00129247";"0.0793005973"
"884";"1509";"15201";"2006-08-04";"11:36:00";"15.199999809";"10";\N;"0.0054143998";"0.1413539946"
"885";"1509";"15201";"2006-08-04";"11:36:00";"15.199999809";"5";\N;"0.0117372004";"0.173051998"
"886";"1509";"15201";"2006-08-04";"11:36:00";"15.199999809";"0.5";\N;"0.0128897";"0.2311690003"
"887";"1509";"15202";"2006-08-02";"09:48:00";"6";"10";\N;"0.0039495998";"0.0522148982"
"888";"1509";"15202";"2006-08-02";"09:48:00";"6";"5";\N;"0.0040914998";"0.0516162999"
"889";"1509";"15202";"2006-08-02";"09:48:00";"6";"0.5";\N;"0.00400757";"0.0606535003"
"890";"1509";"15203";"2006-08-04";"10:00:00";"16.200000763";"10";\N;"3.5987e-4";"0.1820169985"
"891";"1509";"15203";"2006-08-04";"10:00:00";"16.200000763";"5";\N;"0.00138282";"0.200563997"
"892";"1509";"15203";"2006-08-04";"10:00:00";"16.200000763";"0.5";\N;"0.00180555";"0.2200530022"
"893";"1503";"15204";"2005-11-19";"09:30:00";"69.199996948";"10";\N;"2.4848399e-4";"0.0341314003"
"894";"1503";"15204";"2005-11-19";"09:30:00";"69.199996948";"5";\N;"0.0070902002";"0.0958170965"
"895";"1503";"15204";"2005-11-19";"09:30:00";"69.199996948";"0.5";\N;"0.0521172993";"0.2241490036"
"896";"1503";"15205";"2005-11-19";"11:00:00";"37.5";"10";\N;"0";"0.0791070983"
"897";"1503";"15205";"2005-11-19";"11:00:00";"37.5";"5";\N;"0.00525301";"0.1476980001"
"898";"1503";"15205";"2005-11-19";"11:00:00";"37.5";"0.5";\N;"0.0133538004";"0.1945559978"
"899";"1503";"15206";"2005-11-22";"15:40:00";"32";"10";\N;"0.0298960004";"0.2539539933"
"900";"1503";"15206";"2005-11-22";"15:40:00";"32";"5";\N;"0.0291418005";"0.2572770119"
"901";"1503";"15206";"2005-11-22";"15:40:00";"32";"0.5";\N;"0.0350167006";"0.2683160007"
"902";"1503";"15207";"2005-11-19";"14:05:00";"19.799999237";"10";\N;"0.0481362008";"0.2543669939"
"903";"1503";"15207";"2005-11-19";"14:05:00";"19.799999237";"5";\N;"0.0551564991";"0.2783749998"
"904";"1503";"15207";"2005-11-19";"14:05:00";"19.799999237";"0.5";\N;"0.0635714978";"0.2814219892"
"905";"1503";"15208";"2005-11-22";"12:50:00";"12";"10";\N;"4.2893601e-4";"0.1543419957"
"906";"1503";"15208";"2005-11-22";"12:50:00";"12";"5";\N;"1.96024e-4";"0.151068002"
"907";"1503";"15208";"2005-11-22";"12:50:00";"12";"0.5";\N;"6.2607398e-4";"0.1562329978"
"908";"1503";"15209";"2005-11-20";"13:00:00";"16";"10";\N;"0.0106891999";"0.0983207971"
"909";"1503";"15209";"2005-11-20";"13:00:00";"16";"5";\N;"0.0221436005";"0.1626739949"
"910";"1503";"15209";"2005-11-20";"13:00:00";"16";"0.5";\N;"0.0420676991";"0.2683700025"
"911";"1503";"15210";"2005-11-22";"11:50:00";"20";"10";\N;"0.0222075004";"0.1028039977"
"912";"1503";"15210";"2005-11-22";"11:50:00";"20";"5";\N;"0.0513186008";"0.1982930005"
"913";"1503";"15210";"2005-11-22";"11:50:00";"20";"0.5";\N;"0.0616727993";"0.2233839929"
"914";"1503";"15211";"2005-11-20";"11:50:00";"15";"10";\N;"0.0040242001";"0.1778700054"
"915";"1503";"15211";"2005-11-20";"11:50:00";"15";"5";\N;"0.00501541";"0.2206539959"
"916";"1503";"15211";"2005-11-20";"11:50:00";"15";"0.5";\N;"0.0424869992";"0.2556959987"
"917";"1503";"15212";"2005-11-22";"10:50:00";"15.5";"10";\N;"0.0705157965";"0.165121004"
"918";"1503";"15212";"2005-11-22";"10:50:00";"15.5";"5";\N;"0.1522600055";"0.2594549954"
"919";"1503";"15212";"2005-11-22";"10:50:00";"15.5";"0.5";\N;"0.1726530045";"0.3054940104"
"920";"1503";"15213";"2005-11-20";"10:10:00";"5.1999998093";"10";\N;"0.00101716";"0.0550592989"
"921";"1503";"15213";"2005-11-20";"10:10:00";"5.1999998093";"5";\N;"8.4929698e-4";"0.0569983013"
"922";"1503";"15213";"2005-11-20";"10:10:00";"5.1999998093";"0.5";\N;"0.0039351098";"0.0582726002"
"923";"1503";"15214";"2005-11-22";"09:30:00";"15.5";"10";\N;"0.0355231985";"0.1941200048"
"924";"1503";"15214";"2005-11-22";"09:30:00";"15.5";"5";\N;"0.0586163998";"0.231359005"
"925";"1503";"15214";"2005-11-22";"09:30:00";"15.5";"0.5";\N;"0.1039469987";"0.2570169866"
"926";"1606";"16100";"2006-03-29";"10:45:00";"0.6999999881";"10";\N;\N;"0.0888601989"
"927";"1606";"16100";"2006-03-29";"10:45:00";"0.6999999881";"5";\N;\N;"0.0984838009"
"928";"1606";"16100";"2006-03-29";"10:45:00";"0.6999999881";"0.5";\N;"3.8626601e-4";"0.0938752964"
"929";"1606";"16101";"2006-03-31";"15:40:00";"40";"10";\N;"0";"0.0700818971"
"930";"1606";"16101";"2006-03-31";"15:40:00";"40";"5";\N;"7.3373102e-4";"0.0914051011"
"931";"1606";"16101";"2006-03-31";"15:40:00";"40";"0.5";\N;"0.0085709197";"0.1523219943"
"932";"1606";"16102";"2006-03-31";"14:58:00";"22";"10";\N;"0";"0.0841599032"
"933";"1606";"16102";"2006-03-31";"14:58:00";"22";"5";\N;"7.7931001e-4";"0.0816162974"
"934";"1606";"16102";"2006-03-31";"14:58:00";"22";"0.5";\N;"8.7741303e-4";"0.1031859964"
"935";"1606";"16103";"2006-04-01";"08:45:00";"24.299999237";"10";\N;"1.91853e-4";"0.1048569977"
"936";"1606";"16103";"2006-04-01";"08:45:00";"24.299999237";"5";\N;"2.7752001e-4";"0.175741002"
"937";"1606";"16103";"2006-04-01";"08:45:00";"24.299999237";"0.5";\N;"0.0036301101";"0.1851720065"
"938";"1606";"16104";"2006-04-01";"10:45:00";"19";"10";\N;"0.00111988";"0.1558559984"
"939";"1606";"16104";"2006-04-01";"10:45:00";"19";"5";\N;"5.1524502e-4";"0.1990669966"
"940";"1606";"16104";"2006-04-01";"10:45:00";"19";"0.5";\N;"0.0701034963";"0.2917169929"
"941";"1606";"16105";"2006-03-31";"10:52:00";"10";"10";\N;"0.0126058999";"0.0975760967"
"942";"1606";"16105";"2006-03-31";"10:52:00";"10";"5";\N;"0.0158533994";"0.1123929992"
"943";"1606";"16105";"2006-03-31";"10:52:00";"10";"0.5";\N;"0.0313781016";"0.1342319995"
"944";"1606";"16106";"2006-03-31";"09:40:00";"2.5";"10";\N;"6.4835302e-4";"0.1252779961"
"945";"1606";"16106";"2006-03-31";"09:40:00";"2.5";"5";\N;"0.0256565996";"0.3834550083"
"946";"1606";"16106";"2006-03-31";"09:40:00";"2.5";"0.5";\N;"0.2176479995";"0.7396820188"
"947";"1609";"16107";"2006-08-10";"09:58:00";"2.2000000477";"10";\N;"3.7273599e-4";"0.0411682986"
"948";"1609";"16107";"2006-08-10";"09:58:00";"2.2000000477";"5";\N;"6.4058602e-4";"0.0567230992"
"949";"1609";"16107";"2006-08-10";"09:58:00";"2.2000000477";"0.5";\N;"8.6451101e-4";"0.0546647012"
"950";"1609";"16108";"2006-08-08";"09:53:00";"39";"10";\N;"0";"0.0285221003"
"951";"1609";"16108";"2006-08-08";"09:53:00";"39";"5";\N;"7.721e-4";"0.037548501"
"952";"1609";"16108";"2006-08-08";"09:53:00";"39";"0.5";\N;"0.0020699799";"0.081134297"
"953";"1609";"16120";"2006-08-08";"08:29:00";"24.399999619";"10";\N;"0.00126511";"0.0695028007"
"954";"1609";"16120";"2006-08-08";"08:29:00";"24.399999619";"5";\N;"5.6436902e-4";"0.0695108026"
"955";"1609";"16120";"2006-08-08";"08:29:00";"24.399999619";"0.5";\N;"0.00113466";"0.0637705997"
"956";"1609";"16109";"2006-08-08";"08:52:00";"29.899999619";"10";\N;"0.00159169";"0.0442047007"
"957";"1609";"16109";"2006-08-08";"08:52:00";"29.899999619";"5";\N;"4.9968599e-4";"0.0389951989"
"958";"1609";"16109";"2006-08-08";"08:52:00";"29.899999619";"0.5";\N;"0.00115753";"0.0623808987"
"959";"1609";"16121";"2006-08-08";"09:18:00";"28.299999237";"10";\N;"3.9062399e-4";"0.0426600017"
"960";"1609";"16121";"2006-08-08";"09:18:00";"28.299999237";"5";\N;"8.1489998e-4";"0.0402208008"
"961";"1609";"16121";"2006-08-08";"09:18:00";"28.299999237";"0.5";\N;"6.2983099e-4";"0.0744530037"
"962";"1609";"16110";"2006-08-08";"10:50:00";"21.799999237";"10";\N;"0.0023034699";"0.1298789978"
"963";"1609";"16110";"2006-08-08";"10:50:00";"21.799999237";"5";\N;"0.00152777";"0.1175960004"
"964";"1609";"16110";"2006-08-08";"10:50:00";"21.799999237";"0.5";\N;"0.00149056";"0.1350490004"
"965";"1609";"16122";"2006-08-06";"14:24:00";"9.1999998093";"10";\N;"0";"0.0334145017"
"966";"1609";"16122";"2006-08-06";"14:24:00";"9.1999998093";"5";\N;"0.001992";"0.0543446988"
"967";"1609";"16122";"2006-08-06";"14:24:00";"9.1999998093";"0.5";\N;"0.00111359";"0.0375650004"
"968";"1609";"16123";"2006-08-06";"14:50:00";"30.200000763";"10";\N;"0";"0.0664782971"
"969";"1609";"16123";"2006-08-06";"14:50:00";"30.200000763";"5";\N;"0.00221769";"0.0752232969"
"970";"1609";"16123";"2006-08-06";"14:50:00";"30.200000763";"0.5";\N;"0.0039316001";"0.0808304027"
"971";"1609";"16124";"2006-08-06";"15:07:00";"23.399999619";"10";\N;"0";"0.0384653993"
"972";"1609";"16124";"2006-08-06";"15:07:00";"23.399999619";"5";\N;"0.00190444";"0.0582052991"
"973";"1609";"16124";"2006-08-06";"15:07:00";"23.399999619";"0.5";\N;"0.0033446799";"0.0535884015"
"974";"1609";"16125";"2006-08-06";"15:27:00";"29.700000763";"10";\N;"9.0639998e-4";"0.081926398"
"975";"1609";"16125";"2006-08-06";"15:27:00";"29.700000763";"5";\N;"0.00101517";"0.0856906027"
"976";"1609";"16125";"2006-08-06";"15:27:00";"29.700000763";"0.5";\N;"0.00137301";"0.096223101"
"977";"1609";"16126";"2006-08-06";"15:58:00";"24.5";"10";\N;"0.00115467";"0.060690999"
"978";"1609";"16126";"2006-08-06";"15:58:00";"24.5";"5";\N;"0.00118474";"0.0610616989"
"979";"1609";"16126";"2006-08-06";"15:58:00";"24.5";"0.5";\N;"0.00163577";"0.0799468011"
"980";"1609";"16111";"2006-08-07";"12:16:00";"22.299999237";"10";\N;"0.0016161";"0.142501995"
"981";"1609";"16111";"2006-08-07";"12:16:00";"22.299999237";"5";\N;"0.0089099696";"0.1628829986"
"982";"1609";"16111";"2006-08-07";"12:16:00";"22.299999237";"0.5";\N;"0.192881003";"0.3524749875"
"983";"1609";"16112";"2006-08-07";"11:19:00";"9.8000001907";"10";\N;"5.0881901e-4";"0.0595782995"
"984";"1609";"16112";"2006-08-07";"11:19:00";"9.8000001907";"5";\N;"0.00204366";"0.0616512001"
"985";"1609";"16112";"2006-08-07";"11:19:00";"9.8000001907";"0.5";\N;"0.0356759988";"0.1025260016"
"986";"1609";"16113";"2006-08-07";"09:51:00";"0.6000000238";"10";\N;"1.69532e-4";"7.0773799e-4"
"987";"1609";"16113";"2006-08-07";"09:51:00";"0.6000000238";"5";\N;"6.9222797e-4";"0.0710953027"
"988";"1609";"16113";"2006-08-07";"09:51:00";"0.6000000238";"0.5";\N;"0.00253883";"0.0845147967"
"989";"1603";"16114";"2005-11-14";"10:15:00";"1.5";"10";\N;"5.0104299e-4";"0.048749499"
"990";"1603";"16114";"2005-11-14";"10:15:00";"1.5";"5";\N;"5.9845397e-4";"0.0462414995"
"991";"1603";"16101";"2005-11-17";"17:30:00";"38";"10";\N;"0";"0.0581959002"
"992";"1603";"16101";"2005-11-17";"17:30:00";"38";"5";\N;"4.3186499e-4";"0.077557303"
"993";"1603";"16101";"2005-11-17";"17:30:00";"38";"0.5";\N;"0.00353827";"0.1073639989"
"994";"1603";"16115";"2005-11-17";"15:30:00";"20.5";"10";\N;"3.52645e-4";\N
"995";"1603";"16115";"2005-11-17";"15:30:00";"20.5";"5";\N;"0.00147507";"0.2011830062"
"996";"1603";"16115";"2005-11-17";"15:30:00";"20.5";"0.5";\N;"0.0098200096";"0.200353995"
"997";"1603";"16116";"2005-11-17";"12:45:00";"22.899999619";"10";\N;"0";"0.0399640985"
"998";"1603";"16116";"2005-11-17";"12:45:00";"22.899999619";"5";\N;"0";"0.0474158004"
"999";"1603";"16116";"2005-11-17";"12:45:00";"22.899999619";"0.5";\N;"4.5411501e-4";"0.0486355014"
"1000";"1603";"16117";"2005-11-17";"11:56:00";"21";"10";\N;"0.00143571";"0.1633979976"
"1001";"1603";"16117";"2005-11-17";"11:56:00";"21";"5";\N;"0.0193320997";"0.1873649955"
"1002";"1603";"16117";"2005-11-17";"11:56:00";"21";"0.5";\N;"0.2896400094";"0.5699340105"
"1003";"1603";"16118";"2005-11-17";"10:45:00";"8.8000001907";"10";\N;"0.00457524";"0.0589919016"
"1004";"1603";"16118";"2005-11-17";"10:45:00";"8.8000001907";"5";\N;"0.0073632202";"0.057918001"
"1005";"1603";"16118";"2005-11-17";"10:45:00";"8.8000001907";"0.5";\N;"0.0061309701";"0.0715918988"
"1006";"1603";"16119";"2005-11-17";"09:30:00";"0.8999999762";"10";\N;"0.0027719";"0.0614175014"
"1007";"1603";"16119";"2005-11-17";"09:30:00";"0.8999999762";"5";\N;"0.00205357";"0.0605945997"
"1008";"1603";"16119";"2005-11-17";"09:30:00";"0.8999999762";"0.5";\N;"0.00224747";"0.0790326968"
