"idConcentracaoGasSedimento";"idCampanha";"idSitio";"dataMedida";"horaMedida";"batimetria";"profundidadeDoSedimento";"replica";"CH4";"CO2"
"2034";"1311";"13145";"2005-08-21";"11:15:00";"57";"-0.75";"2";"0.7121269703";"0.3530339897"
"2035";"1311";"13145";"2005-08-21";"11:15:00";"57";"-1.25";"2";"1.2513799667";"0.4272989929"
"2036";"1311";"13145";"2005-08-21";"11:15:00";"57";"-1.75";"2";"1.4715299606";"0.7485240102"
"2037";"1311";"13145";"2005-08-21";"11:15:00";"57";"-2.25";"2";"2.7689099312";"0.6697099805"
"2038";"1311";"13145";"2005-08-21";"11:15:00";"57";"-2.75";"2";"2.0108499527";"0.3524030149"
"2039";"1311";"13145";"2005-08-21";"11:15:00";"57";"-3.25";"2";"4.1646800041";"1.3128700256"
"2040";"1311";"13145";"2005-08-21";"11:15:00";"57";"-3.75";"2";"3.3092799187";"1.1036499739"
"2041";"1311";"13146";"2005-08-21";"12:55:00";"28.700000763";"-0.25";"2";"0.381024003";"0.8344709873"
"2042";"1311";"13146";"2005-08-21";"12:55:00";"28.700000763";"-0.75";"2";"0.5599809885";"0.3346120119"
"2043";"1311";"13146";"2005-08-21";"12:55:00";"28.700000763";"-1.25";"2";"1.1558799744";"1.0290000439"
"2044";"1311";"13146";"2005-08-21";"12:55:00";"28.700000763";"-1.75";"2";"1.5118299723";"0.9242209792"
"2045";"1311";"13146";"2005-08-21";"12:55:00";"28.700000763";"-2.25";"2";"1.4627399445";"0.3347199857"
"2046";"1311";"13146";"2005-08-21";"12:55:00";"28.700000763";"-2.75";"2";"1.3592900038";"0.3782730103"
"2047";"1311";"13146";"2005-08-21";"12:55:00";"28.700000763";"-3.25";"2";"1.1936999559";"0.6957119703"
"2048";"1311";"13146";"2005-08-21";"12:55:00";"28.700000763";"-3.75";"2";"1.1829799414";"0.8374829888"
"2049";"1311";"13146";"2005-08-21";"12:55:00";"28.700000763";"-0.25";"3";"0.1800169945";"0.3487499952"
"2050";"1311";"13146";"2005-08-21";"12:55:00";"28.700000763";"-0.75";"3";"0.3951219916";"0.434273988"
"2051";"1311";"13146";"2005-08-21";"12:55:00";"28.700000763";"-1.25";"3";"0.6337919831";"0.548641026"
"2052";"1311";"13146";"2005-08-21";"12:55:00";"28.700000763";"-1.75";"3";"1.0683200359";"0.7117850184"
"2053";"1311";"13146";"2005-08-21";"12:55:00";"28.700000763";"-2.25";"3";"1.3868099451";"0.4049459994"
"2054";"1311";"13146";"2005-08-21";"12:55:00";"28.700000763";"-2.75";"3";"1.5887500048";"0.5289689898"
"2055";"1311";"13146";"2005-08-21";"12:55:00";"28.700000763";"-3.25";"3";"2.4816300869";"1.2364699841"
"2056";"1311";"13146";"2005-08-21";"12:55:00";"28.700000763";"-3.75";"3";"1.4081699848";"0.5876560211"
"2057";"1311";"13147";"2005-08-21";"12:10:00";"25";"-0.25";"3";"0.1912499964";"0.3082199991"
"2058";"1311";"13147";"2005-08-21";"12:10:00";"25";"-0.75";"3";"0.3007830083";"0.3061150014"
"2059";"1311";"13147";"2005-08-21";"12:10:00";"25";"-1.25";"3";"0.4623880088";"0.4026750028"
"2060";"1311";"13147";"2005-08-21";"12:10:00";"25";"-1.75";"3";"0.7036929727";"0.5883849859"
"2061";"1311";"13147";"2005-08-21";"12:10:00";"25";"-2.25";"3";"0.7714899778";"0.5232340097"
"2062";"1311";"13147";"2005-08-21";"12:10:00";"25";"-2.75";"3";"1.0162700415";"0.5049669743"
"2063";"1311";"13147";"2005-08-21";"12:10:00";"25";"-3.25";"3";"1.186439991";"0.5900840163"
"2064";"1311";"13147";"2005-08-21";"12:10:00";"25";"-3.75";"3";"1.6445499659";"0.8971949816"
"2065";"1311";"13147";"2005-08-21";"12:10:00";"25";"-0.25";"2";"0.1605650038";"0.4556789994"
"2066";"1311";"13147";"2005-08-21";"12:10:00";"25";"-0.75";"2";"0.447807014";"0.5498949885"
"2067";"1311";"13147";"2005-08-21";"12:10:00";"25";"-1.25";"2";"0.7919669747";"0.8215420246"
"2068";"1311";"13147";"2005-08-21";"12:10:00";"25";"-1.75";"2";"1.0390599966";"0.7886639833"
"2069";"1311";"13147";"2005-08-21";"12:10:00";"25";"-2.25";"2";"1.1752099991";"0.5720369816"
"2070";"1311";"13147";"2005-08-21";"12:10:00";"25";"-2.75";"2";"1.5617500544";"0.414395988"
"2071";"1311";"13147";"2005-08-21";"12:10:00";"25";"-3.25";"2";"2.0597500801";"0.9605820179"
"2072";"1311";"13147";"2005-08-21";"12:10:00";"25";"-3.75";"2";"2.3567099571";"0.9795659781"
"2073";"1311";"13148";"2005-08-23";"08:15:00";"40.5";"-0.25";"2";"0.4797599912";"0.7880749702"
"2074";"1311";"13148";"2005-08-23";"08:15:00";"40.5";"-0.75";"2";"1.0410100222";"0.5224270225"
"2075";"1311";"13148";"2005-08-23";"08:15:00";"40.5";"-1.25";"2";"1.4996800423";"0.6014170051"
"2076";"1311";"13148";"2005-08-23";"08:15:00";"40.5";"-1.75";"2";"1.7607200146";"0.580039978"
"2077";"1311";"13148";"2005-08-23";"08:15:00";"40.5";"-2.25";"2";"2.2972800732";"0.2820680141"
"2078";"1311";"13148";"2005-08-23";"08:15:00";"40.5";"-2.75";"2";"2.5489399433";"0.5816500187"
"2079";"1311";"13148";"2005-08-23";"08:15:00";"40.5";"-3.25";"2";"3.222990036";"0.5352540016"
"2080";"1311";"13148";"2005-08-23";"08:15:00";"40.5";"-3.75";"2";"4.9759597778";"1.6082700491"
"2081";"1311";"13148";"2005-08-23";"08:15:00";"40.5";"-0.25";"4";"0.3122619987";"0.5173000097"
"2082";"1311";"13148";"2005-08-23";"08:15:00";"40.5";"-0.75";"4";"0.716350019";"0.6807399988"
"2083";"1311";"13148";"2005-08-23";"08:15:00";"40.5";"-1.25";"4";"1.3398599625";"0.8870760202"
"2084";"1311";"13148";"2005-08-23";"08:15:00";"40.5";"-1.75";"4";"1.8258299828";"0.767475009"
"2085";"1311";"13148";"2005-08-23";"08:15:00";"40.5";"-2.25";"4";"2.856580019";"0.6539229751"
"2086";"1311";"13148";"2005-08-23";"08:15:00";"40.5";"-2.75";"4";"3.0349500179";"1.309589982"
"2087";"1311";"13148";"2005-08-23";"08:15:00";"40.5";"-3.25";"4";"3.0128800869";"0.6751750112"
"2088";"1311";"13148";"2005-08-23";"08:15:00";"40.5";"-3.75";"4";"3.9767100811";"1.1209700108"
"2089";"1311";"13149";"2005-08-23";"09:20:00";"22.100000381";"-0.25";"2";"0.9072750211";"1.2293000221"
"2090";"1311";"13149";"2005-08-23";"09:20:00";"22.100000381";"-0.75";"2";"0.9034309983";"0.8562780023"
"2091";"1311";"13149";"2005-08-23";"09:20:00";"22.100000381";"-1.25";"2";"1.460340023";"1.5644099712"
"2092";"1311";"13149";"2005-08-23";"09:20:00";"22.100000381";"-1.75";"2";"1.7739900351";"1.6424800158"
"2093";"1311";"13149";"2005-08-23";"09:20:00";"22.100000381";"-2.25";"2";"1.7104200125";"0.6679540277"
"2094";"1311";"13149";"2005-08-23";"09:20:00";"22.100000381";"-2.75";"2";"2.2278599739";"0.6072189808"
"2095";"1311";"13149";"2005-08-23";"09:20:00";"22.100000381";"-3.25";"2";"3.1849300861";"0.7504540086"
"2096";"1311";"13149";"2005-08-23";"09:20:00";"22.100000381";"-3.75";"2";"3.4645800591";"1.6147300005"
"2097";"1311";"13149";"2005-08-23";"09:20:00";"22.100000381";"-0.25";"3";"0.2553879917";"0.5500680208"
"2098";"1311";"13149";"2005-08-23";"09:20:00";"22.100000381";"-0.75";"3";"0.6051700115";"1.9953000546"
"2099";"1311";"13149";"2005-08-23";"09:20:00";"22.100000381";"-1.25";"3";"0.6903480291";"1.7093100548"
"2100";"1311";"13149";"2005-08-23";"09:20:00";"22.100000381";"-1.75";"3";"1.2127900124";"2.075150013"
"2101";"1311";"13149";"2005-08-23";"09:20:00";"22.100000381";"-2.25";"3";"1.465659976";"1.0712499619"
"2102";"1311";"13149";"2005-08-23";"09:20:00";"22.100000381";"-2.75";"3";"1.6886299849";"2.1194200516"
"2103";"1311";"13149";"2005-08-23";"09:20:00";"22.100000381";"-3.25";"3";"2.4653000832";"2.303839922"
"2104";"1311";"13149";"2005-08-23";"09:20:00";"22.100000381";"-3.75";"3";"2.5017499924";"1.9670699835"
"2105";"1311";"13150";"2005-08-24";"10:40:00";"24";"-0.25";"3";"0.1745380014";"0.5716120005"
"2106";"1311";"13150";"2005-08-24";"10:40:00";"24";"-0.75";"3";"0.3687840104";"0.7181230187"
"2107";"1311";"13150";"2005-08-24";"10:40:00";"24";"-1.25";"3";"0.6050930023";"0.9398689866"
"2108";"1311";"13150";"2005-08-24";"10:40:00";"24";"-1.75";"3";"0.8254939914";"1.2201900482"
"2109";"1311";"13150";"2005-08-24";"10:40:00";"24";"-2.25";"3";"0.873273015";"0.4962039888"
"2110";"1311";"13150";"2005-08-24";"10:40:00";"24";"-2.75";"3";"1.7643699646";"1.2103199959"
"2111";"1311";"13150";"2005-08-24";"10:40:00";"24";"-3.25";"3";"1.8274099827";"1.3120199442"
"2112";"1311";"13150";"2005-08-24";"10:40:00";"24";"-3.75";"3";"1.701570034";"1.265650034"
"2113";"1311";"13138";"2005-08-24";"11:05:00";"25.100000381";"-0.25";"3";"0.2745389938";"0.5877789855"
"2114";"1311";"13138";"2005-08-24";"11:05:00";"25.100000381";"-0.75";"3";"0.6387640238";"0.8212850094"
"2115";"1311";"13138";"2005-08-24";"11:05:00";"25.100000381";"-1.25";"3";"0.8233439922";"0.5725730062"
"2116";"1311";"13138";"2005-08-24";"11:05:00";"25.100000381";"-1.75";"3";"1.1287699938";"0.9796149731"
"2117";"1311";"13138";"2005-08-24";"11:05:00";"25.100000381";"-2.25";"3";"1.6341700554";"0.5491570234"
"2118";"1311";"13138";"2005-08-24";"11:05:00";"25.100000381";"-2.75";"3";"1.2896399498";"0.6461409926"
"2119";"1311";"13138";"2005-08-24";"11:05:00";"25.100000381";"-3.25";"3";"2.4470200539";"0.7462970018"
"2120";"1311";"13138";"2005-08-24";"11:05:00";"25.100000381";"-3.75";"3";"2.6751298904";"1.0652300119"
"2121";"1311";"13139";"2005-08-24";"11:40:00";"23.5";"-0.25";"2";"0.1149389967";"0.7781170011"
"2122";"1311";"13139";"2005-08-24";"11:40:00";"23.5";"-0.75";"2";"0.3811680079";"1.6679999828"
"2123";"1311";"13139";"2005-08-24";"11:40:00";"23.5";"-1.25";"2";"0.6129519939";"0.6695079803"
"2124";"1311";"13139";"2005-08-24";"11:40:00";"23.5";"-1.75";"2";"0.8147910237";"0.8959630132"
"2125";"1311";"13139";"2005-08-24";"11:40:00";"23.5";"-2.25";"2";"1.2871199846";"0.861586988"
"2126";"1311";"13139";"2005-08-24";"11:40:00";"23.5";"-2.75";"2";"0.9563170075";"0.7099230289"
"2127";"1311";"13139";"2005-08-24";"11:40:00";"23.5";"-3.25";"2";"1.7111699581";"1.0589499474"
"2128";"1311";"13139";"2005-08-24";"11:40:00";"23.5";"-3.75";"2";"1.5728199482";"1.758859992"
"2129";"1311";"13151";"2005-08-22";"13:30:00";"30.200000763";"-0.25";"2";"0.4554229975";"0.3552649915"
"2130";"1311";"13151";"2005-08-22";"13:30:00";"30.200000763";"-0.75";"2";"1.1358599663";"0.6084319949"
"2131";"1311";"13151";"2005-08-22";"13:30:00";"30.200000763";"-1.25";"2";"1.3925600052";"0.9224320054"
"2132";"1311";"13151";"2005-08-22";"13:30:00";"30.200000763";"-1.75";"2";"1.8763999939";"0.9658280015"
"2133";"1311";"13151";"2005-08-22";"13:30:00";"30.200000763";"-2.25";"2";"2.0764501095";"0.5363940001"
"2134";"1311";"13151";"2005-08-22";"13:30:00";"30.200000763";"-2.75";"2";"2.1133100986";"0.6564229727"
"2135";"1311";"13151";"2005-08-22";"13:30:00";"30.200000763";"-3.25";"2";"2.9142200947";"0.8492839932"
"2136";"1311";"13151";"2005-08-22";"13:30:00";"30.200000763";"-3.75";"2";"3.1649999619";"1.0920900106"
"2137";"1311";"13151";"2005-08-22";"13:30:00";"30.200000763";"-0.25";"3";"0.1580010056";"0.2930350006"
"2138";"1311";"13151";"2005-08-22";"13:30:00";"30.200000763";"-0.75";"3";"0.5596299767";"0.4274199903"
"2139";"1311";"13151";"2005-08-22";"13:30:00";"30.200000763";"-1.25";"3";"0.9450790286";"0.6225659847"
"2140";"1311";"13151";"2005-08-22";"13:30:00";"30.200000763";"-1.75";"3";"1.3339999914";"0.69471699"
"2141";"1311";"13151";"2005-08-22";"13:30:00";"30.200000763";"-2.25";"3";"1.9850200415";"0.5825939775"
"2142";"1311";"13151";"2005-08-22";"13:30:00";"30.200000763";"-2.75";"3";"1.843840003";"0.9238489866"
"2143";"1311";"13151";"2005-08-22";"13:30:00";"30.200000763";"-3.25";"3";"2.6879899502";"1.039139986"
"2144";"1311";"13151";"2005-08-22";"13:30:00";"30.200000763";"-3.75";"3";"2.8807599545";"0.8719949722"
"2145";"1311";"13152";"2005-08-22";"12:35:00";"8.6999998093";"-0.25";"2";"0.0624400005";"0.5761619806"
"2146";"1311";"13152";"2005-08-22";"12:35:00";"8.6999998093";"-0.75";"2";"0.294698";"1.1356899738"
"2147";"1311";"13152";"2005-08-22";"12:35:00";"8.6999998093";"-1.25";"2";"0.646288991";"0.8086749911"
"2148";"1311";"13152";"2005-08-22";"12:35:00";"8.6999998093";"-1.75";"2";"1.5510799885";"0.9137470126"
"2149";"1311";"13152";"2005-08-22";"12:35:00";"8.6999998093";"-2.25";"2";"1.5519499779";"1.1633299589"
"2150";"1311";"13152";"2005-08-22";"12:35:00";"8.6999998093";"-2.75";"2";"1.5322500467";"0.8075140119"
"2151";"1311";"13152";"2005-08-22";"12:35:00";"8.6999998093";"-3.25";"2";"1.9263199568";"1.0576699972"
"2152";"1311";"13152";"2005-08-22";"12:35:00";"8.6999998093";"-3.75";"2";"2.093640089";"1.3890299797"
"2153";"1311";"13152";"2005-08-22";"12:35:00";"8.6999998093";"-0.25";"3";"0.0195358992";"0.5368559957"
"2154";"1311";"13152";"2005-08-22";"12:35:00";"8.6999998093";"-0.75";"3";"0.1991119981";"0.5272740126"
"2155";"1311";"13152";"2005-08-22";"12:35:00";"8.6999998093";"-1.25";"3";"0.4060159922";"0.7336429954"
"2156";"1311";"13152";"2005-08-22";"12:35:00";"8.6999998093";"-1.75";"3";"0.6965849996";"0.9573619962"
"2157";"1311";"13152";"2005-08-22";"12:35:00";"8.6999998093";"-2.25";"3";"1.0049599409";"0.7798799872"
"2158";"1311";"13152";"2005-08-22";"12:35:00";"8.6999998093";"-2.75";"3";"1.2322100401";"1.1464300156"
"2159";"1311";"13152";"2005-08-22";"12:35:00";"8.6999998093";"-3.25";"3";"3.2541599274";"1.6596499681"
"2160";"1311";"13152";"2005-08-22";"12:35:00";"8.6999998093";"-3.75";"3";"2.0416500568";"1.1880999804"
"2161";"1311";"13153";"2005-08-22";"11:22:00";"1";"-0.25";"2";"0.0077074198";"0.9211339951"
"2162";"1311";"13153";"2005-08-22";"11:22:00";"1";"-0.75";"2";"0.0029442899";"0.5294510126"
"2163";"1311";"13153";"2005-08-22";"11:22:00";"1";"-1.25";"2";"0.014835";"0.5683230162"
"2164";"1311";"13153";"2005-08-22";"11:22:00";"1";"-1.75";"2";"0.0718388036";"1.2517000437"
"2165";"1311";"13153";"2005-08-22";"11:22:00";"1";"-2.25";"2";"0.1301939934";"1.7110199928"
"2166";"1311";"13153";"2005-08-22";"11:22:00";"1";"-2.75";"2";"0.0664717034";"1.2862900496"
"2167";"1311";"13153";"2005-08-22";"11:22:00";"1";"-3.25";"2";"0.1430370063";"1.4784799814"
"2168";"1311";"13153";"2005-08-22";"11:22:00";"1";"-3.75";"2";"0.1659169942";"1.5326000452"
"2169";"1311";"13153";"2005-08-22";"11:22:00";"1";"-0.25";"3";"0.0377797";"0.5003629923"
"2170";"1311";"13153";"2005-08-22";"11:22:00";"1";"-0.75";"3";"0.0165018998";"0.5728039742"
"2171";"1311";"13153";"2005-08-22";"11:22:00";"1";"-1.25";"3";"0.0406360999";"0.9781110287"
"2172";"1311";"13153";"2005-08-22";"11:22:00";"1";"-1.75";"3";"0.0360223018";"0.9086819887"
"2173";"1311";"13153";"2005-08-22";"11:22:00";"1";"-2.25";"3";"0.119452998";"1.1884800196"
"2174";"1311";"13153";"2005-08-22";"11:22:00";"1";"-2.75";"3";"0.1050620005";"1.2231600285"
"2175";"1311";"13153";"2005-08-22";"11:22:00";"1";"-3.25";"3";"0.0994123966";"1.4680299759"
"2176";"1311";"13153";"2005-08-22";"11:22:00";"1";"-3.75";"3";"0.109627001";"1.817530036"
"2177";"1311";"13154";"2005-08-22";"10:40:00";"1.5";"-0.25";"2";"0.0098162899";"1.5348800421"
"2178";"1311";"13154";"2005-08-22";"10:40:00";"1.5";"-0.75";"2";"0.0078006801";"1.4726400375"
"2179";"1311";"13154";"2005-08-22";"10:40:00";"1.5";"-1.25";"2";"0.00354842";"1.4816099405"
"2180";"1311";"13154";"2005-08-22";"10:40:00";"1.5";"-1.75";"2";"0.0132761002";"1.4823299646"
"2181";"1311";"13154";"2005-08-22";"10:40:00";"1.5";"-2.25";"2";"0.0128808999";"1.3178100586"
"2182";"1311";"13154";"2005-08-22";"10:40:00";"1.5";"-2.75";"2";"0";"1.4200199842"
"2183";"1311";"13154";"2005-08-22";"10:40:00";"1.5";"-3.25";"2";"0.0140049998";"1.3821200132"
"2184";"1311";"13154";"2005-08-22";"10:40:00";"1.5";"-3.75";"2";"0.0110782003";"1.4091700315"
"2185";"1311";"13154";"2005-08-22";"10:40:00";"1.5";"-0.25";"3";"0.0136676002";"0.9195640087"
"2186";"1311";"13154";"2005-08-22";"10:40:00";"1.5";"-0.75";"3";"7.0162001e-4";"0.7790110111"
"2187";"1311";"13154";"2005-08-22";"10:40:00";"1.5";"-1.25";"3";"0";"1.6537100077"
"2188";"1311";"13154";"2005-08-22";"10:40:00";"1.5";"-1.75";"3";"0";"1.124909997"
"2189";"1311";"13154";"2005-08-22";"10:40:00";"1.5";"-2.25";"3";"0";"1.0012099743"
"2190";"1311";"13154";"2005-08-22";"10:40:00";"1.5";"-2.75";"3";"0";"1.1988300085"
"2191";"1311";"13154";"2005-08-22";"10:40:00";"1.5";"-3.25";"3";"0.0150640002";"1.3631999493"
"2192";"1311";"13154";"2005-08-22";"10:40:00";"1.5";"-3.75";"3";"0.0096013499";"1.3046699762"
"2193";"1406";"14085";"2006-03-28";"10:32:00";"1";"-0.5";"3";"0.0076156999";"1.8881499767"
"2194";"1406";"14085";"2006-03-28";"10:32:00";"1";"-1.5";"3";"0.0507909991";"1.3369599581"
"2195";"1406";"14085";"2006-03-28";"10:32:00";"1";"-2.5";"3";"0.0370920002";"1.1800199747"
"2196";"1406";"14085";"2006-03-28";"10:32:00";"1";"-3.5";"3";"0.0318097994";"1.5329999924"
"2197";"1406";"14085";"2006-03-28";"10:32:00";"1";"-0.5";"4";"0.00109806";"1.5557199717"
"2198";"1406";"14085";"2006-03-28";"10:32:00";"1";"-1.5";"4";"0.0214914009";"1.5655299425"
"2199";"1406";"14085";"2006-03-28";"10:32:00";"1";"-2.5";"4";"0.033083301";"1.2130800486"
"2200";"1406";"14085";"2006-03-28";"10:32:00";"1";"-3.5";"4";"0.00501598";"1.172279954"
"2201";"1406";"14086";"2006-03-28";"15:37:00";"51";"-0.25";"2";"0.0570602007";"0.2929739952"
"2202";"1406";"14086";"2006-03-28";"15:37:00";"51";"-0.75";"2";"0.1199529991";"0.3608919978"
"2203";"1406";"14086";"2006-03-28";"15:37:00";"51";"-1.25";"2";"0.1732960045";"0.3989489973"
"2204";"1406";"14086";"2006-03-28";"15:37:00";"51";"-1.75";"2";"0.2232449949";"0.3905009925"
"2205";"1406";"14086";"2006-03-28";"15:37:00";"51";"-2.25";"2";"0.276466012";"0.4916790128"
"2206";"1406";"14086";"2006-03-28";"15:37:00";"51";"-2.75";"2";"0.3323900104";"0.6420419812"
"2207";"1406";"14086";"2006-03-28";"15:37:00";"51";"-3.25";"2";"0.3746779859";"0.5388389826"
"2208";"1406";"14086";"2006-03-28";"15:37:00";"51";"-3.75";"2";"0.5314080119";"0.7602339983"
"2209";"1406";"14086";"2006-03-28";"15:37:00";"51";"-0.25";"3";"0.0089106504";"0.3189580142"
"2210";"1406";"14086";"2006-03-28";"15:37:00";"51";"-0.75";"3";"0.0440878011";"0.3046540022"
"2211";"1406";"14086";"2006-03-28";"15:37:00";"51";"-1.25";"3";"0.0809950978";"0.3679449856"
"2212";"1406";"14086";"2006-03-28";"15:37:00";"51";"-1.75";"3";"0.1430419981";"0.6055129766"
"2213";"1406";"14086";"2006-03-28";"15:37:00";"51";"-2.25";"3";"0.1570640057";"0.5414350033"
"2214";"1406";"14086";"2006-03-28";"15:37:00";"51";"-2.75";"3";"0.1655659974";"0.3656469882"
"2215";"1406";"14086";"2006-03-28";"15:37:00";"51";"-3.25";"3";"0.2173949927";"0.4706720114"
"2216";"1406";"14086";"2006-03-28";"15:37:00";"51";"-3.75";"3";"0.2610020041";"0.6141470075"
"2217";"1406";"14092";"2006-03-28";"14:19:00";"24.5";"-0.25";"2";"0.5971360207";"1.0924700499"
"2218";"1406";"14092";"2006-03-28";"14:19:00";"24.5";"-0.75";"2";"0.7037889957";"1.2370899916"
"2219";"1406";"14092";"2006-03-28";"14:19:00";"24.5";"-1.25";"2";"0.9151290059";"1.5184600353"
"2220";"1406";"14092";"2006-03-28";"14:19:00";"24.5";"-1.75";"2";"1.3084299564";"2.4355700016"
"2221";"1406";"14092";"2006-03-28";"14:19:00";"24.5";"-2.25";"2";"1.3738800287";"1.2467600107"
"2222";"1406";"14092";"2006-03-28";"14:19:00";"24.5";"-2.75";"2";"1.5686199665";"1.5751199722"
"2223";"1406";"14092";"2006-03-28";"14:19:00";"24.5";"-3.25";"2";"2.2643799782";"2.5556900501"
"2224";"1406";"14092";"2006-03-28";"14:19:00";"24.5";"-3.75";"2";"2.6084499359";"3.0823199749"
"2225";"1406";"14092";"2006-03-28";"14:19:00";"24.5";"-0.25";"3";"0.9505310059";"2.1823399067"
"2226";"1406";"14092";"2006-03-28";"14:19:00";"24.5";"-0.75";"3";"1.5527900457";"2.0598700047"
"2227";"1406";"14092";"2006-03-28";"14:19:00";"24.5";"-1.25";"3";"2.4972600937";"2.7753601074"
"2228";"1406";"14092";"2006-03-28";"14:19:00";"24.5";"-1.75";"3";"3.8641600609";"3.2809801102"
"2229";"1406";"14092";"2006-03-28";"14:19:00";"24.5";"-2.25";"3";"5.6955800056";"4.1673898697"
"2230";"1406";"14092";"2006-03-28";"14:19:00";"24.5";"-2.75";"3";"9.3652496338";"10.001099586"
"2231";"1406";"14092";"2006-03-28";"14:19:00";"24.5";"-3.25";"3";"3.9307999611";"4.0053701401"
"2232";"1406";"14087";"2006-03-28";"15:00:00";"39";"-0.25";"2";"0.0157865006";"0.2978399992"
"2233";"1406";"14087";"2006-03-28";"15:00:00";"39";"-0.75";"2";"0.0720567033";"0.3779529929"
"2234";"1406";"14087";"2006-03-28";"15:00:00";"39";"-1.25";"2";"0.0784676";"0.6494550109"
"2235";"1406";"14087";"2006-03-28";"15:00:00";"39";"-1.75";"2";"0.1209679991";"0.472281009"
"2236";"1406";"14087";"2006-03-28";"15:00:00";"39";"-2.25";"2";"0.1508589983";"0.2641080022"
"2237";"1406";"14087";"2006-03-28";"15:00:00";"39";"-2.75";"2";"0.1851589978";"0.3429340124"
"2238";"1406";"14087";"2006-03-28";"15:00:00";"39";"-3.25";"2";"0.2527149916";"0.4830929935"
"2239";"1406";"14087";"2006-03-28";"15:00:00";"39";"-3.75";"2";"0.2872500122";"0.5541830063"
"2240";"1406";"14087";"2006-03-28";"15:00:00";"39";"-0.25";"3";"0.0069974302";"0.291644007"
"2241";"1406";"14087";"2006-03-28";"15:00:00";"39";"-0.75";"3";"0.0567409992";"0.2757419944"
"2242";"1406";"14087";"2006-03-28";"15:00:00";"39";"-1.25";"3";"0.1046700031";"0.3171119988"
"2243";"1406";"14087";"2006-03-28";"15:00:00";"39";"-1.75";"3";"0.1502269953";"0.430411011"
"2244";"1406";"14087";"2006-03-28";"15:00:00";"39";"-2.25";"3";"0.1838289946";"0.3896040022"
"2245";"1406";"14087";"2006-03-28";"15:00:00";"39";"-2.75";"3";"0.2350810021";"0.4231309891"
"2246";"1406";"14087";"2006-03-28";"15:00:00";"39";"-3.25";"3";"0.2511410117";"0.5549899936"
"2247";"1406";"14087";"2006-03-28";"15:00:00";"39";"-3.75";"3";"0.2756440043";"0.5531640053"
"2248";"1406";"14088";"2006-03-29";"12:40:00";"55.5";"-0.25";"3";"0.1184530035";"0.4118550122"
"2249";"1406";"14088";"2006-03-29";"12:40:00";"55.5";"-0.75";"3";"0.2101390064";"0.4347809851"
"2250";"1406";"14088";"2006-03-29";"12:40:00";"55.5";"-1.25";"3";"0.3192420006";"0.5653240085"
"2251";"1406";"14088";"2006-03-29";"12:40:00";"55.5";"-1.75";"3";"0.4211710095";"0.7595890164"
"2252";"1406";"14088";"2006-03-29";"12:40:00";"55.5";"-2.25";"3";"0.440328002";"0.3650630116"
"2253";"1406";"14088";"2006-03-29";"12:40:00";"55.5";"-2.75";"3";"0.5147719979";"0.4405390024"
"2254";"1406";"14088";"2006-03-29";"12:40:00";"55.5";"-3.25";"3";"0.5863180161";"0.5808029771"
"2255";"1406";"14088";"2006-03-29";"12:40:00";"55.5";"-3.75";"3";"0.6463450193";"0.791212976"
"2256";"1406";"14088";"2006-03-29";"12:40:00";"55.5";"-0.25";"4";"0.1149569973";"0.2578279972"
"2257";"1406";"14088";"2006-03-29";"12:40:00";"55.5";"-0.75";"4";"0.2294290066";"0.3539420068"
"2258";"1406";"14088";"2006-03-29";"12:40:00";"55.5";"-1.25";"4";"0.3973279893";"0.5499579906"
"2259";"1406";"14088";"2006-03-29";"12:40:00";"55.5";"-1.75";"4";"0.4100910127";"0.656750977"
