"idIonsNaAguaIntersticialDoSedimento";"idCampanha";"idSitio";"profundidade";"batimetria";"F";"Cl";"NO2";"Br";"NO3";"PO4";"SO4";"Na";"NH4";"K";"Mg";"Ca";"acetato";"dataMedida";"horaMedida"
"524";"1014";"10207";"1.5";"18";\N;\N;\N;\N;"23.137199402";\N;"164.69700623";\N;"2359.6398926";\N;\N;\N;"7.7750902176";"2007-03-20";"12:48:00"
"525";"1014";"10207";"2.5";"18";\N;\N;\N;\N;"15.027700424";\N;"176.56599426";\N;"2708.2900391";\N;\N;\N;"8.4554100037";"2007-03-20";"12:48:00"
"526";"1014";"10207";"3.5";"18";\N;\N;\N;\N;"68.921897888";\N;"366.27700806";\N;"2158.6201172";\N;\N;\N;"7.2144999504";"2007-03-20";"12:48:00"
"527";"1016";"10207";"0.5";"16.5";\N;\N;\N;\N;"9.1200504303";\N;"299.05099487";\N;"678.74102783";\N;\N;\N;"5.4518799782";"2007-07-18";"12:06:00"
"528";"1016";"10207";"1.5";"16.5";\N;\N;\N;\N;"9.4470396042";\N;"509.65100098";\N;"1153.4899902";\N;\N;\N;"9.2648200989";"2007-07-18";"12:06:00"
"529";"1016";"10207";"2.5";"16.5";\N;\N;\N;\N;"18.134199142";\N;"634.38702393";\N;"1597.8199463";\N;\N;\N;"7.3746299744";"2007-07-18";"12:06:00"
"530";"1014";"10208";"0.5";"53";\N;\N;\N;\N;"227.66700745";\N;"303.93399048";\N;"3438.2099609";\N;\N;\N;"9.5945901871";"2007-03-20";"08:37:00"
"531";"1014";"10208";"1.5";"53";\N;\N;\N;\N;"22.003599167";\N;"233.23199463";\N;"4426.2797852";\N;\N;\N;"7.7625498772";"2007-03-20";"08:37:00"
"532";"1014";"10208";"2.5";"53";\N;\N;\N;\N;"16.095899582";\N;"381.37600708";\N;"4463.3701172";\N;\N;\N;"8.3858499527";"2007-03-20";"08:37:00"
"533";"1014";"10208";"3.5";"53";\N;\N;\N;\N;"20.984500885";\N;"408.05499268";\N;"4708.1601562";\N;\N;\N;"12.931599617";"2007-03-20";"08:37:00"
"534";"1016";"10208";"0.5";"53";\N;\N;\N;\N;"9.2235898972";\N;"229.76300049";\N;"2847";\N;\N;\N;"8.5753803253";"2007-07-18";"08:25:00"
"535";"1016";"10208";"1.5";"53";\N;\N;\N;\N;"8.9619998932";\N;"171.62399292";\N;"3164.4899902";\N;\N;\N;"7.5480699539";"2007-07-18";"08:25:00"
"536";"1016";"10208";"2.5";"53";\N;\N;\N;\N;"20.439500809";\N;"199.11500549";\N;"2978.3000488";\N;\N;\N;"7.4059200287";"2007-07-18";"08:25:00"
"537";"1016";"10208";"3.5";"53";\N;\N;\N;\N;"10.55340004";\N;"244.60400391";\N;"2521.3601074";\N;\N;\N;"7.0012798309";"2007-07-18";"08:25:00"
"538";"1014";"10209";"0.5";"63";\N;\N;\N;\N;"20.739299774";\N;"179.9730072";\N;"6218.4501953";\N;\N;\N;"36.539798737";"2007-03-20";"09:40:00"
"539";"1014";"10209";"1.5";"63";\N;\N;\N;\N;"9.1146001816";\N;"162.19700623";\N;"5163.6201172";\N;\N;\N;"15.263899803";"2007-03-20";"09:40:00"
"540";"1014";"10209";"2.5";"63";\N;\N;\N;\N;"35.655700684";\N;"274.95498657";\N;"4854.2998047";\N;\N;\N;"6.6758198738";"2007-03-20";"09:40:00"
"541";"1014";"10209";"3.5";"63";\N;\N;\N;\N;"9.61054039";\N;"147.48100281";\N;"5257.0898438";\N;\N;\N;"9.3617296219";"2007-03-20";"09:40:00"
"542";"1016";"10209";"0.5";"57";\N;\N;\N;\N;"10.798600197";\N;"168.93200684";\N;"3916.6699219";\N;\N;\N;"8.1213302612";"2007-07-18";"09:03:00"
"543";"1016";"10209";"1.5";"57";\N;\N;\N;\N;"9.8884801865";\N;"202.02099609";\N;"3320.2700195";\N;\N;\N;"8.6634302139";"2007-07-18";"09:03:00"
"544";"1016";"10209";"2.5";"57";\N;\N;\N;\N;"53.776599884";\N;"256.79699707";\N;"2946.3999023";\N;\N;\N;"7.7702798843";"2007-07-18";"09:03:00"
"545";"1016";"10209";"3.5";"57";\N;\N;\N;\N;"12.008500099";\N;"343.29800415";\N;"2926.3798828";\N;\N;\N;"15.986000061";"2007-07-18";"09:03:00"
"546";"1014";"10210";"0.5";"62";\N;\N;\N;\N;"12.428099632";\N;"423.89199829";\N;"2762.4399414";\N;\N;\N;"14.972499847";"2007-03-20";"11:15:00"
"547";"1014";"10210";"1.5";"62";\N;\N;\N;\N;"24.270799637";\N;"307.44299316";\N;"3805.3999023";\N;\N;\N;"17.290100098";"2007-03-20";"11:15:00"
"548";"1014";"10210";"2.5";"62";\N;\N;\N;\N;"160.78599548";\N;"383.20001221";\N;"3338.8100586";\N;\N;\N;"27.086999893";"2007-03-20";"11:15:00"
"549";"1014";"10210";"3.5";"62";\N;\N;\N;\N;"18.86989975";\N;"363.70999146";\N;"4079.8601074";\N;\N;\N;"24.747200012";"2007-03-20";"11:15:00"
"550";"1203";"12151";"0.5";"70.599998474";\N;\N;"1.9843800068";\N;"1.2972199917";\N;"185.98300171";\N;"571.4619751";\N;\N;\N;"34.783100128";"2004-11-20";"11:30:00"
"551";"1203";"12151";"1.5";"70.599998474";\N;\N;"0.2980650067";\N;"0.4416379929";\N;"132.20199585";\N;"661.92999268";\N;\N;\N;"4.1299099922";"2004-11-20";"11:30:00"
"552";"1203";"12151";"2.5";"70.599998474";\N;\N;"0";\N;"2.1973099709";\N;"80.937301636";\N;"1055.3199463";\N;\N;\N;"3.3290998936";"2004-11-20";"11:30:00"
"553";"1203";"12151";"3.5";"70.599998474";\N;\N;"0";\N;"25.753000259";\N;"127.95600128";\N;"1073.3299561";\N;\N;\N;"8.5867795944";"2004-11-20";"11:30:00"
"554";"1203";"12152";"0.5";"55.099998474";\N;\N;"2.6621699333";\N;"1.0301599503";\N;"168.23300171";\N;"821.57897949";\N;\N;\N;"4.1082901955";"2004-11-20";"09:40:00"
"555";"1203";"12152";"1.5";"55.099998474";\N;\N;"0";\N;"3.0331099033";\N;"105.8789978";\N;"1387.7199707";\N;\N;\N;"10.444999695";"2004-11-20";"09:40:00"
"556";"1203";"12152";"2.5";"55.099998474";\N;\N;"0";\N;"1.0054299831";\N;"132.647995";\N;"1606.3199463";\N;\N;\N;"9.0296602249";"2004-11-20";"09:40:00"
"557";"1203";"12152";"3.5";"55.099998474";\N;\N;"0";\N;"3.6512999535";\N;"89.279899597";\N;"2115.9599609";\N;\N;\N;"5.7512798309";"2004-11-20";"09:40:00"
"558";"1203";"12153";"0.5";"25.5";\N;\N;"0.0979939029";\N;"0.4515289962";\N;"156.58999634";\N;"1107.7199707";\N;\N;\N;"10.791600227";"2004-11-22";"09:40:00"
"559";"1203";"12153";"1.5";"25.5";\N;\N;"0";\N;"8.4287004471";\N;"172.21099854";\N;"1559.2399902";\N;\N;\N;"14.981900215";"2004-11-22";"09:40:00"
"560";"1203";"12153";"2.5";"25.5";\N;\N;"0.1224920005";\N;"0.708697021";\N;"75.717903137";\N;"2090.1799316";\N;\N;\N;"10.775699615";"2004-11-22";"09:40:00"
"561";"1203";"12153";"3.5";"25.5";\N;\N;"0.9268590212";\N;"2.2467598915";\N;"100.54699707";\N;"2384.5";\N;\N;\N;"20.005599976";"2004-11-22";"09:40:00"
"562";"1203";"12154";"0.5";"33.599998474";\N;\N;"1.7475600243";\N;"1.0103800297";\N;"209.54299927";\N;"1449.1199951";\N;\N;\N;"10.224399567";"2004-11-21";"13:50:00"
"563";"1203";"12154";"1.5";"33.599998474";\N;\N;"0";\N;"1.8906799555";\N;"257.46398926";\N;"1588.3000488";\N;\N;\N;"10.734100342";"2004-11-21";"13:50:00"
"564";"1203";"12154";"2.5";"33.599998474";\N;\N;"0";\N;"0.9411380291";\N;"107.94300079";\N;"2258.8300781";\N;\N;\N;"8.3619604111";"2004-11-21";"13:50:00"
"565";"1203";"12154";"3.5";"33.599998474";\N;\N;"0";\N;"5.2932200432";\N;"144.45300293";\N;"1061.4599609";\N;\N;\N;"7.3685998917";"2004-11-21";"13:50:00"
"566";"1203";"12155";"0.5";"10.5";\N;\N;"0";\N;"0.7977169752";\N;"248.19200134";\N;"1048.3599854";\N;\N;\N;"4.0762000084";"2004-11-21";"10:12:00"
"567";"1203";"12155";"1.5";"10.5";\N;\N;"0";\N;"0.5405489802";\N;"124.7519989";\N;"1663.2199707";\N;\N;\N;"8.4035100937";"2004-11-21";"10:12:00"
"568";"1203";"12155";"2.5";"10.5";\N;\N;"0.0244984999";\N;"0.3921819925";\N;"113.44799805";\N;"2460.2299805";\N;\N;\N;"12.146900177";"2004-11-21";"10:12:00"
"569";"1203";"12155";"3.5";"10.5";\N;\N;"0.0775784999";\N;"0.4960390031";\N;"113.94200134";\N;"2430.7600098";\N;\N;\N;"17.712299347";"2004-11-21";"10:12:00"
"570";"1203";"12156";"0.5";"20.600000381";\N;\N;"0";\N;"0.2982169986";\N;"106.81400299";\N;"1117.1300049";\N;\N;\N;"9.5985498428";"2004-11-21";"12:30:00"
"571";"1203";"12156";"1.5";"20.600000381";\N;\N;"0.1224920005";\N;"0.5257120132";\N;"117.8710022";\N;"1203.5100098";\N;\N;\N;"9.2742395401";"2004-11-21";"12:30:00"
"572";"1203";"12156";"2.5";"20.600000381";\N;\N;"0";\N;"2.5533900261";\N;"88.742401123";\N;"1619.8199463";\N;\N;\N;"9.6022701263";"2004-11-21";"12:30:00"
"573";"1203";"12156";"3.5";"20.600000381";\N;\N;"0";\N;"4.2348799706";\N;"87.446899414";\N;"1779.8800049";\N;\N;\N;"12.511099815";"2004-11-21";"12:30:00"
"574";"1203";"12157";"0.5";"3";\N;\N;"0";\N;"0.6147320271";\N;"237.66099548";\N;"1322.2199707";\N;\N;\N;"13.05850029";"2004-11-23";"12:35:00"
"575";"1203";"12157";"1.5";"3";\N;\N;"0";\N;"0.5306580067";\N;"258.03900146";\N;"1991.1099854";\N;\N;\N;"28.473100662";"2004-11-23";"12:35:00"
"576";"1203";"12157";"2.5";"3";\N;\N;"0";\N;"1.0894999504";\N;"158.99299622";\N;"2541.2900391";\N;\N;\N;"26.415300369";"2004-11-23";"12:35:00"
"577";"1203";"12157";"3.5";"3";\N;\N;"0";\N;"2.2368700504";\N;"100.53600311";\N;"3057.8898926";\N;\N;\N;"30.170499802";"2004-11-23";"12:35:00"
"578";"1203";"12158";"0.5";"5";\N;\N;"0.5797979832";\N;"0.3674539924";\N;"28.543699265";\N;"361.46200562";\N;\N;\N;"0.6567739844";"2004-11-23";"14:40:00"
"579";"1203";"12158";"1.5";"5";\N;\N;"1.5597399473";\N;"0.3822909892";\N;"26.565599442";\N;"1110.1800537";\N;\N;\N;"1.3155200481";"2004-11-23";"14:40:00"
"580";"1203";"12158";"2.5";"5";\N;\N;"2.6090900898";\N;"0.397127986";\N;"16.148099899";\N;"1415.5600586";\N;\N;\N;"1.8771500587";"2004-11-23";"14:40:00"
"581";"1203";"12158";"3.5";"5";\N;\N;"4.3484802246";\N;"0.2883259952";\N;"20.910699844";\N;"1894.9100342";\N;\N;\N;"1.4859600067";"2004-11-23";"14:40:00"
"582";"1206";"12161";"0.5";"77";\N;\N;"2.8785700798";\N;"0.5504400134";\N;"162.98100281";\N;"649.23999023";\N;\N;\N;"3.7211499214";"2005-03-20";"12:15:00"
"583";"1206";"12161";"1.5";"77";\N;\N;"2.8418200016";\N;"1.3417299986";\N;"122.97299957";\N;"968.5380249";\N;\N;\N;"7.3094801903";"2005-03-20";"12:15:00"
"584";"1206";"12161";"2.5";"77";\N;\N;"0";\N;"1.0796099901";\N;"157.85299683";\N;"1072.9200439";\N;\N;\N;"15.729299545";"2005-03-20";"12:15:00"
"585";"1206";"12161";"3.5";"77";\N;\N;"0";\N;"4.0766201019";\N;"157.94500732";\N;"1025.4399414";\N;\N;\N;"12.988599777";"2005-03-20";"12:15:00"
"586";"1206";"12162";"0.5";"60";\N;\N;"2.8826599121";\N;"0.4960390031";\N;"258.2869873";\N;"932.51501465";\N;\N;\N;"11.920900345";"2005-03-21";"11:00:00"
"587";"1206";"12162";"1.5";"60";\N;\N;"0";\N;"0.9559749961";\N;"238.55400085";\N;"1522.8100586";\N;\N;\N;"12.560700417";"2005-03-21";"11:00:00"
"588";"1206";"12162";"2.5";"60";\N;\N;"0";\N;"4.1062898636";\N;"264.52200317";\N;"1213.3299561";\N;\N;\N;"30.370100021";"2005-03-21";"11:00:00"
"589";"1206";"12162";"3.5";"60";\N;\N;"0";\N;"1.1983100176";\N;"157.36399841";\N;"1533.8599854";\N;\N;\N;"19.749700546";"2005-03-21";"11:00:00"
"590";"1206";"12163";"0.5";"31";\N;\N;"14.429599762";\N;"1.7027499676";\N;"162.48199463";\N;"631.63702393";\N;\N;\N;"5.443860054";"2005-03-21";"09:44:00"
"591";"1206";"12163";"1.5";"31";\N;\N;"11.167200089";\N;"2.6077899933";\N;"118.0490036";\N;"1457.7199707";\N;\N;\N;"9.6512498856";"2005-03-21";"09:44:00"
"592";"1206";"12163";"2.5";"31";\N;\N;"2.8949000835";\N;"2.6819698811";\N;"243.24099731";\N;"1787.25";\N;\N;\N;"30.805900574";"2005-03-21";"09:44:00"
"593";"1206";"12163";"3.5";"31";\N;\N;"0.175571993";\N;"0.4317469895";\N;"131.18099976";\N;"2380";\N;\N;\N;"23.888500214";"2005-03-21";"09:44:00"
"594";"1206";"12164";"0.5";"41";\N;\N;"13.045399666";\N;"2.1181800365";\N;"639.57202148";\N;"659.06402588";\N;\N;\N;"2.0311999321";"2005-03-21";"12:55:00"
"595";"1206";"12164";"1.5";"41";\N;\N;"9.0685195923";\N;"0.5949500203";\N;"290.58700562";\N;"1621.0500488";\N;\N;\N;"8.155380249";"2005-03-21";"12:55:00"
"596";"1206";"12164";"2.5";"41";\N;\N;"0.4940530062";\N;"0.5108749866";\N;"135.25500488";\N;"1774.9699707";\N;\N;\N;"7.0365200043";"2005-03-21";"12:55:00"
"597";"1206";"12164";"3.5";"41";\N;\N;"0";\N;"8.8589696884";\N;"263.0710144";\N;"1826.1400146";\N;\N;\N;"8.2751398087";"2005-03-21";"12:55:00"
"598";"1206";"12165";"0.5";"16";\N;\N;"0.0163323004";\N;"0.4119639993";\N;"418.80599976";\N;"1043.0400391";\N;\N;\N;"6.1171398163";"2005-03-21";"14:30:00"
"599";"1206";"12165";"1.5";"16";\N;\N;"0";\N;"2.2863299847";\N;"290.91500854";\N;"1681.6400146";\N;\N;\N;"16.554100037";"2005-03-21";"14:30:00"
"600";"1206";"12165";"2.5";"16";\N;\N;"0";\N;"0.5306580067";\N;"145.91999817";\N;"2122.9199219";\N;\N;\N;"13.732299805";"2005-03-21";"14:30:00"
"601";"1206";"12165";"3.5";"16";\N;\N;"0";\N;"1.1686300039";\N;"197.70100403";\N;"1960.8199463";\N;\N;\N;"18.153999329";"2005-03-21";"14:30:00"
"602";"1206";"12166";"0.5";"27";\N;\N;"6.0102901459";\N;"0.4564740062";\N;"137.13699341";\N;"893.21600342";\N;\N;\N;"10.041899681";"2005-03-21";"16:10:00"
"603";"1206";"12166";"1.5";"27";\N;\N;"0";\N;"0.6790239811";\N;"81.872703552";\N;"1035.2600098";\N;\N;\N;"7.3956198692";"2005-03-21";"16:10:00"
"604";"1206";"12166";"2.5";"27";\N;\N;"0";\N;"0.9312469959";\N;"89.215400696";\N;"1325.9100342";\N;\N;\N;"9.2923202515";"2005-03-21";"16:10:00"
"605";"1206";"12166";"3.5";"27";\N;\N;"0";\N;"0.4663650095";\N;"71.089698792";\N;"1753.6800537";\N;\N;\N;"10.130399704";"2005-03-21";"16:10:00"
"606";"1206";"12167";"0.5";"7.8000001907";\N;\N;"0.7145389915";\N;"1.232929945";\N;"187.89599609";\N;"1211.2900391";\N;\N;\N;"5.0134801865";"2005-03-19";"14:30:00"
"607";"1206";"12167";"1.5";"7.8000001907";\N;\N;"3.6747701168";\N;"0.9905940294";\N;"127.55200195";\N;"2070.5300293";\N;\N;\N;"14.904899597";"2005-03-19";"14:30:00"
"608";"1206";"12167";"2.5";"7.8000001907";\N;\N;"6.5982599258";\N;"2.11322999";\N;"150.50500488";\N;"2600.6398926";\N;\N;\N;"16.913600922";"2005-03-19";"14:30:00"
"609";"1206";"12167";"3.5";"7.8000001907";\N;\N;"7.2433900833";\N;"55.090000153";\N;"309.94900513";\N;"3402.5700684";\N;\N;\N;"21.99200058";"2005-03-19";"14:30:00"
"610";"1206";"12168";"0.5";"11.399999619";\N;\N;"5.3284201622";\N;"1.60879004";\N;"234.91999817";\N;"930.0579834";\N;\N;\N;"7.2481598854";"2005-03-19";"15:40:00"
"611";"1206";"12168";"1.5";"11.399999619";\N;\N;"4.777200222";\N;"3.6958100796";\N;"178.29600525";\N;"1240.7600098";\N;\N;\N;"8.0178899765";"2005-03-19";"15:40:00"
"612";"1206";"12168";"2.5";"11.399999619";\N;\N;"4.4587202072";\N;"3.9579200745";\N;"129.71299744";\N;"1437.25";\N;\N;\N;"10.215200424";"2005-03-19";"15:40:00"
"613";"1206";"12168";"3.5";"11.399999619";\N;\N;"12.592200279";\N;"2.3753499985";\N;"195.53500366";\N;"1589.9399414";\N;\N;\N;"17.061300278";"2005-03-19";"15:40:00"
"614";"1209";"12169";"0.5";"80.800003052";\N;\N;"7.8558502197";\N;"17.736200333";\N;"201.16299438";\N;"415.0880127";\N;\N;\N;"3.2664399147";"2005-08-25";"15:40:00"
"615";"1209";"12169";"1.5";"80.800003052";\N;\N;"0.0204153992";\N;"0.4960390031";\N;"144.47900391";\N;"855.96502686";\N;\N;\N;"11.424500465";"2005-08-25";"15:40:00"
"616";"1209";"12169";"2.5";"80.800003052";\N;\N;"0";\N;"0.4861479998";\N;"174.40400696";\N;"1240.7600098";\N;\N;\N;"17.214899063";"2005-08-25";"15:40:00"
"617";"1209";"12169";"3.5";"80.800003052";\N;\N;"0";\N;"0.4218559861";\N;"314.98599243";\N;"1354.9699707";\N;\N;\N;"32.909900665";"2005-08-25";"15:40:00"
"618";"1209";"12170";"0.5";"60";\N;\N;"1.2575900555";\N;"0.5801129937";\N;"162.9980011";\N;"833.45001221";\N;\N;\N;"5.3230900764";"2005-08-25";"17:10:00"
"619";"1209";"12170";"1.5";"60";\N;\N;"0";\N;"0.471311003";\N;"132.20199585";\N;"1363.9799805";\N;\N;\N;"11.349599838";"2005-08-25";"17:10:00"
"620";"1209";"12170";"2.5";"60";\N;\N;"0";\N;"0.6641880274";\N;"235.36599731";\N;"1553.0999756";\N;\N;\N;"18.075300217";"2005-08-25";"17:10:00"
"621";"1209";"12170";"3.5";"60";\N;\N;"0";\N;"0.6394600272";\N;"233.43099976";\N;"1711.1099854";\N;\N;\N;"24.419599533";"2005-08-25";"17:10:00"
"622";"1209";"12172";"0.5";"29";\N;\N;"0.0979939029";\N;"0.4119639993";\N;"303.11700439";\N;"581.2869873";\N;\N;\N;"3.0956699848";"2005-08-26";"08:00:00"
"623";"1209";"12172";"1.5";"29";\N;\N;"3.870759964";\N;"1.0400500298";\N;"192.35800171";\N;"1003.3300171";\N;\N;\N;"22.216499329";"2005-08-26";"08:00:00"
"624";"1209";"12172";"2.5";"29";\N;\N;"2.2293601036";\N;"0.9411380291";\N;"101.1269989";\N;"1502.3399658";\N;\N;\N;"27.053600311";"2005-08-26";"08:00:00"
"625";"1209";"12172";"3.5";"29";\N;\N;"1.6005699635";\N;"0.6542959809";\N;"162.37399292";\N;"1992.3399658";\N;\N;\N;"33.343799591";"2005-08-26";"08:00:00"
"626";"1209";"12173";"0.5";"36";\N;\N;"11.567399979";\N;"1.124119997";\N;"190.51899719";\N;"1238.3000488";\N;\N;\N;"5.7962098122";"2005-08-27";"14:30:00"
"627";"1209";"12173";"1.5";"36";\N;\N;"0.2776489854";\N;"1.2576500177";\N;"139.18499756";\N;"1771.6999512";\N;\N;\N;"6.747010231";"2005-08-27";"14:30:00"
"628";"1209";"12173";"2.5";"36";\N;\N;"0";\N;"3.9035201073";\N;"176.8500061";\N;"1849.0600586";\N;\N;\N;"9.8634004593";"2005-08-27";"14:30:00"
"629";"1209";"12173";"3.5";"36";\N;\N;"0";\N;"1.8362799883";\N;"218.04100037";\N;"2045.1500244";\N;\N;\N;"18.498600006";"2005-08-27";"14:30:00"
"630";"1209";"12174";"0.5";"13.399999619";\N;\N;"0";\N;"1.0697200298";\N;"251.13699341";\N;"882.16400146";\N;\N;\N;"3.7214798927";"2005-08-27";"13:07:00"
"631";"1209";"12174";"1.5";"13.399999619";\N;\N;"0";\N;"1.5494400263";\N;"250.6269989";\N;"1246.4899902";\N;\N;\N;"13.538399696";"2005-08-27";"13:07:00"
"632";"1209";"12174";"2.5";"13.399999619";\N;\N;"0";\N;"0.7532070279";\N;"164.26100159";\N;"1501.1099854";\N;\N;\N;"15.367199898";"2005-08-27";"13:07:00"
"633";"1209";"12174";"3.5";"13.399999619";\N;\N;"0";\N;"0.8817920089";\N;"347.30300903";\N;"1758.5999756";\N;\N;\N;"17.082300186";"2005-08-27";"13:07:00"
"634";"1209";"12175";"0.5";"22.799999237";\N;\N;"4.2504901886";\N;"6.6977601051";\N;"212.54800415";\N;"263.62600708";\N;\N;\N;"4.9682102203";"2005-08-27";"11:25:00"
"635";"1209";"12175";"1.5";"22.799999237";\N;\N;"0.5879639983";\N;"1.0598299503";\N;"119.41999817";\N;"687.30999756";\N;\N;\N;"7.3317699432";"2005-08-27";"11:25:00"
"636";"1209";"12175";"2.5";"22.799999237";\N;\N;"0";\N;"1.3417299986";\N;"88.849899292";\N;"1202.2800293";\N;\N;\N;"8.0531902313";"2005-08-27";"11:25:00"
"637";"1209";"12175";"3.5";"22.799999237";\N;\N;"0";\N;"1.5988999605";\N;"70.412399292";\N;"1357.0200195";\N;\N;\N;"10.65320015";"2005-08-27";"11:25:00"
"638";"1209";"12176";"0.5";"6.4000000954";\N;\N;"0.6777909994";\N;"3.1517999172";\N;"258.83999634";\N;"772.45599365";\N;\N;\N;"6.3188199997";"2005-08-27";"10:08:00"
"639";"1209";"12176";"1.5";"6.4000000954";\N;\N;"1.3106700182";\N;"3.0479400158";\N;"194.19599915";\N;"1081.1099854";\N;\N;\N;"21.100299835";"2005-08-27";"10:08:00"
"640";"1209";"12176";"2.5";"6.4000000954";\N;\N;"1.3923300505";\N;"1.5296599865";\N;"126.63899994";\N;"1686.5500488";\N;\N;\N;"23.531099319";"2005-08-27";"10:08:00"
"641";"1209";"12176";"3.5";"6.4000000954";\N;\N;"2.7152500153";\N;"4.0963997841";\N;"145.34500122";\N;"1733.2199707";\N;\N;\N;"29.1916008";"2005-08-27";"10:08:00"
"642";"1209";"12177";"0.5";"10.399999619";\N;\N;"48.082401276";\N;"0.4515289962";\N;"366.05200195";\N;"356.95901489";\N;\N;\N;"9.1745901108";"2005-08-27";"08:40:00"
"643";"1209";"12177";"1.5";"10.399999619";\N;\N;"39.699798584";\N;"0.9708120227";\N;"226.31399536";\N;"488.77200317";\N;\N;\N;"9.9015798569";"2005-08-27";"08:40:00"
"644";"1209";"12177";"2.5";"10.399999619";\N;\N;"36.743598938";\N;"0.8323360085";\N;"146.46800232";\N;"714.32800293";\N;\N;\N;"13.918100357";"2005-08-27";"08:40:00"
"645";"1209";"12177";"3.5";"10.399999619";\N;\N;"20.950300217";\N;"1.04993999";\N;"163.19599915";\N;"886.66699219";\N;\N;\N;"20.17250061";"2005-08-27";"08:40:00"
"646";"1304";"13120";"0.5";"69.5";\N;\N;"0";\N;"4.6601901054";\N;"118.29599762";\N;"1110.1800537";\N;\N;\N;"13.248399734";"2004-11-18";"10:30:00"
"647";"1304";"13120";"1.5";"69.5";\N;\N;"0";\N;"3.3694000244";\N;"100.80999756";\N;"1509.3000488";\N;\N;\N;"23.980100632";"2004-11-18";"10:30:00"
"648";"1304";"13120";"2.5";"69.5";\N;\N;"0";\N;"1.4010699987";\N;"118.56500244";\N;"1596.4899902";\N;\N;\N;"21.519199371";"2004-11-18";"10:30:00"
"649";"1304";"13120";"3.5";"69.5";\N;\N;"0";\N;"4.6700801849";\N;"117.91999817";\N;"2112.2800293";\N;\N;\N;"19.843799591";"2004-11-18";"10:30:00"
"650";"1304";"13121";"0.5";"60";\N;\N;"0";\N;"0.5900040269";\N;"164.86799622";\N;"549.76599121";\N;\N;\N;"9.9321498871";"2004-11-18";"13:20:00"
"651";"1304";"13121";"1.5";"60";\N;\N;"0";\N;"2.251709938";\N;"86.844902039";\N;"984.9119873";\N;\N;\N;"25.709199905";"2004-11-18";"13:20:00"
"652";"1304";"13121";"2.5";"60";\N;\N;"0";\N;"2.1577401161";\N;"88.10269928";\N;"1017.25";\N;\N;\N;"32.40650177";"2004-11-18";"13:20:00"
"653";"1304";"13121";"3.5";"60";\N;\N;"0";\N;"1.7423199415";\N;"96.606498718";\N;"1447.0799561";\N;\N;\N;"30.370100021";"2004-11-18";"13:20:00"
"654";"1304";"13122";"0.5";"40.5";\N;\N;"0";\N;"30.38699913";\N;"239.11799622";\N;"1299.3000488";\N;\N;\N;"5.2328901291";"2004-11-16";"11:45:00"
"655";"1304";"13122";"1.5";"40.5";\N;\N;"0";\N;"1.1043399572";\N;"110.36699677";\N;"1789.7099609";\N;\N;\N;"11.876799583";"2004-11-16";"11:45:00"
"656";"1304";"13122";"2.5";"40.5";\N;\N;"0";\N;"0.7433159947";\N;"56.517101288";\N;"2310";\N;\N;\N;"12.19299984";"2004-11-16";"11:45:00"
"657";"1304";"13122";"3.5";"40.5";\N;\N;"0";\N;"0.6542959809";\N;"75.347000122";\N;"2918.7099609";\N;\N;\N;"21.860900879";"2004-11-16";"11:45:00"
"658";"1304";"13123";"0.5";"27.399999619";\N;\N;"0";\N;"0.5801129937";\N;"166.86799622";\N;"2010.7600098";\N;\N;\N;"18.705900192";"2004-11-18";"14:30:00"
"659";"1304";"13123";"1.5";"27.399999619";\N;\N;"0";\N;"0.268543005";\N;"81.560897827";\N;"2381.2299805";\N;\N;\N;"19.579099655";"2004-11-18";"14:30:00"
"660";"1304";"13123";"2.5";"27.399999619";\N;\N;"0";\N;"0.3921819925";\N;"77.335899353";\N;"2854.0400391";\N;\N;\N;"20.553699493";"2004-11-18";"14:30:00"
"661";"1304";"13123";"3.5";"27.399999619";\N;\N;"0.1306589991";\N;"3.2803800106";\N;"72.906600952";\N;"3297.3701172";\N;\N;\N;"35.218898773";"2004-11-18";"14:30:00"
"662";"1304";"13124";"0.5";"44";\N;\N;"0.0204153992";\N;"0.5158209801";\N;"394.58401489";\N;"2292.3999023";\N;\N;\N;"32.351600647";"2004-11-16";"13:30:00"
"663";"1304";"13124";"1.5";"44";\N;\N;"0";\N;"1.7225400209";\N;"76.115600586";\N;"3627.3100586";\N;\N;\N;"20.015100479";"2004-11-16";"13:30:00"
"664";"1304";"13124";"2.5";"44";\N;\N;"0";\N;"0.6196780205";\N;"72.879699707";\N;"3774.8400879";\N;\N;\N;"23.259199142";"2004-11-16";"13:30:00"
"665";"1304";"13124";"3.5";"44";\N;\N;"0";\N;"1.5197700262";\N;"52.70059967";\N;"4374.7998047";\N;\N;\N;"17.123500824";"2004-11-16";"13:30:00"
"666";"1304";"13125";"0.5";"23.600000381";\N;\N;"0";\N;"0.4762569964";\N;"109.38400269";\N;"1562.9200439";\N;\N;\N;"8.9468898773";"2004-11-16";"16:47:00"
"667";"1304";"13125";"1.5";"23.600000381";\N;\N;"0";\N;"0.7878260016";\N;"42.949699402";\N;"2422.9799805";\N;\N;\N;"8.8979101181";"2004-11-16";"16:47:00"
"668";"1304";"13125";"2.5";"23.600000381";\N;\N;"0";\N;"7.3851900101";\N;"51.034198761";\N;"2553.9799805";\N;\N;\N;"18.756999969";"2004-11-16";"16:47:00"
