"idNutrientesSedimento";"idCampanha";"idSitio";"profundidade";"batimetria";"N2";"PT";"TC";"dataMedida";"horaMedida"
"949";"1506";"15181";"3.5";"93";"0.6924200058";"0.5394679904";"52.069999695";"2006-04-06";"10:00:00"
"950";"1506";"15182";"0.5";"74";"2.9308800697";"0.3855969906";"36.330001831";"2006-04-06";"08:55:00"
"951";"1506";"15182";"1.5";"74";"2.9251599312";"0.3718869984";"33.549999237";"2006-04-06";"08:55:00"
"952";"1506";"15182";"2.5";"74";"2.8402700424";"0.4088230133";"33.919998169";"2006-04-06";"08:55:00"
"953";"1506";"15182";"3.5";"74";"3.0144400597";"0.4555970132";"34.400001526";"2006-04-06";"08:55:00"
"954";"1506";"15183";"0.5";"40";"2.0558900833";"0.5075320005";"22.75";"2006-04-06";"13:17:00"
"955";"1506";"15183";"1.5";"40";"2.0516200066";"0.4599519968";"22.36000061";"2006-04-06";"13:17:00"
"956";"1506";"15183";"2.5";"40";"1.9960500002";"0.4984999895";"22.010000229";"2006-04-06";"13:17:00"
"957";"1506";"15183";"3.5";"40";"1.9533100128";"0.4802739918";"22.540000916";"2006-04-06";"13:17:00"
"958";"1506";"15184";"0.5";"34.700000763";"2.7183899879";"0.5156769753";"33.689998627";"2006-04-04";"09:14:00"
"959";"1506";"15184";"1.5";"34.700000763";"3.0432300568";"0.5250319839";"31.989999771";"2006-04-04";"09:14:00"
"960";"1506";"15184";"2.5";"34.700000763";"3.6357800961";"0.5356770158";"29.36000061";"2006-04-04";"09:14:00"
"961";"1506";"15184";"3.5";"34.700000763";"2.3892800808";"0.5277739763";"39.619998932";"2006-04-04";"09:14:00"
"962";"1506";"15185";"0.5";"22.299999237";"2.8494699001";"0.5275319815";"28.36000061";"2006-04-07";"12:10:00"
"963";"1506";"15185";"1.5";"22.299999237";"2.4423999786";"0.5443059802";"25.86000061";"2006-04-07";"12:10:00"
"964";"1506";"15185";"2.5";"22.299999237";"2.319149971";"0.5746290088";"24.520000458";"2006-04-07";"12:10:00"
"965";"1506";"15185";"3.5";"22.299999237";"2.1255500317";"0.5431770086";"24.600000381";"2006-04-07";"12:10:00"
"966";"1506";"15186";"0.5";"14.600000381";"2.8243200779";"0.5246289968";"37.209999084";"2006-04-03";"12:28:00"
"967";"1506";"15186";"1.5";"14.600000381";"2.3623600006";"0.4260810018";"41.11000061";"2006-04-03";"12:28:00"
"968";"1506";"15186";"2.5";"14.600000381";"2.40335989";"0.4439840019";"38.930000305";"2006-04-03";"12:28:00"
"969";"1506";"15186";"3.5";"14.600000381";"2.0650100708";"0.3993059993";"36.290000916";"2006-04-03";"12:28:00"
"970";"1506";"15187";"0.5";"17.100000381";"3.117650032";"0.540193975";"32.5";"2006-04-07";"11:09:00"
"971";"1506";"15187";"1.5";"17.100000381";"2.8933000565";"0.5445479751";"28.329999924";"2006-04-07";"11:09:00"
"972";"1506";"15187";"2.5";"17.100000381";"2.6056199074";"0.5271289945";"29.280000687";"2006-04-07";"11:09:00"
"973";"1506";"15187";"3.5";"17.100000381";"2.3990700245";"0.5551940203";"35.650001526";"2006-04-07";"11:09:00"
"974";"1506";"15188";"0.5";"22.299999237";"4.6733899117";"0.5698710084";"39.729999542";"2006-04-03";"11:44:00"
"975";"1506";"15188";"1.5";"22.299999237";"3.9352200031";"0.838258028";"38.020000458";"2006-04-03";"11:44:00"
"976";"1506";"15188";"2.5";"22.299999237";"3.5242500305";"0.7553550005";"26.200000763";"2006-04-03";"11:44:00"
"977";"1506";"15188";"3.5";"22.299999237";"2.1572299004";"0.8256769776";"26.209999084";"2006-04-03";"11:44:00"
"978";"1506";"15189";"0.5";"20.600000381";"2.0996999741";"0.5949519873";"27.079999924";"2006-04-07";"10:10:00"
"979";"1506";"15189";"1.5";"20.600000381";"2.5901699066";"0.595435977";"27.129999161";"2006-04-07";"10:10:00"
"980";"1506";"15189";"2.5";"20.600000381";"2.1584699154";"0.5730159879";"21.850000381";"2006-04-07";"10:10:00"
"981";"1506";"15189";"3.5";"20.600000381";"1.8806500435";"0.6049519777";"34.970001221";"2006-04-07";"10:10:00"
"982";"1506";"15190";"0.5";"18";"8.3152599335";"0.7613229752";"66.199996948";"2006-04-03";"10:51:00"
"983";"1506";"15190";"1.5";"18";"6.3945398331";"0.8529350162";"61.069999695";"2006-04-03";"10:51:00"
"984";"1506";"15190";"2.5";"18";"6.2767400742";"0.8287420273";"55.63999939";"2006-04-03";"10:51:00"
"985";"1506";"15190";"3.5";"18";"5.5269799232";"0.8295480013";"46.819999695";"2006-04-03";"10:51:00"
"986";"1506";"15191";"0.5";"8.1000003815";"0.5342749953";"0.245581001";"8.0500001907";"2006-04-07";"09:00:00"
"987";"1506";"15191";"1.5";"8.1000003815";"0.6368560195";"0.3040159941";"7.4800000191";"2006-04-07";"09:00:00"
"988";"1506";"15191";"2.5";"8.1000003815";"0.4787099957";"0.2511290014";"7.1900000572";"2006-04-07";"09:00:00"
"989";"1506";"15191";"3.5";"8.1000003815";"0.9189530015";"0.4172100127";"8.5";"2006-04-07";"09:00:00"
"990";"1506";"15192";"0.5";"18.299999237";"3.1805100441";"0.7085809708";"33.810001373";"2006-04-03";"09:53:00"
"991";"1506";"15192";"1.5";"18.299999237";"3.256939888";"0.7182580233";"34.75";"2006-04-03";"09:53:00"
"992";"1506";"15192";"2.5";"18.299999237";"2.7825000286";"0.7066450119";"29.510000229";"2006-04-03";"09:53:00"
"993";"1506";"15192";"3.5";"18.299999237";"2.671380043";"0.6821290255";"31.159999847";"2006-04-03";"09:53:00"
"994";"1506";"15193";"0.5";"90";"3.6839499474";"0.5573710203";"46.130001068";"2006-04-06";"10:55:00"
"995";"1506";"15193";"1.5";"90";"4.0604901314";"0.6036610007";"50.409999847";"2006-04-06";"10:55:00"
"996";"1506";"15193";"2.5";"90";"4.1736302376";"0.5872099996";"54.279998779";"2006-04-06";"10:55:00"
"997";"1506";"15193";"3.5";"90";"3.2843899727";"0.5817260146";"42.720001221";"2006-04-06";"10:55:00"
"998";"1509";"15194";"0.5";"70";"3.528949976";"0.4840649962";"38.169998169";"2006-08-01";"12:12:00"
"999";"1509";"15194";"1.5";"70";"3.7573199272";"0.4819679856";"43.009998322";"2006-08-01";"12:12:00"
"1000";"1509";"15194";"2.5";"70";"3.5692300797";"0.5484189987";"44.740001678";"2006-08-01";"12:12:00"
"1001";"1509";"15194";"3.5";"70";"3.0874300003";"0.4913229942";"34.720001221";"2006-08-01";"12:12:00"
"1002";"1509";"15195";"0.5";"16.5";"2.3176999092";"0.4830000103";"26.5";"2006-08-01";"11:21:00"
"1003";"1509";"15195";"1.5";"16.5";"2.1971800327";"0.4031670094";"25.879999161";"2006-08-01";"11:21:00"
"1004";"1509";"15195";"2.5";"16.5";"1.872699976";"0.3849999905";"23.409999847";"2006-08-01";"11:21:00"
"1005";"1509";"15195";"3.5";"16.5";"2.2620799541";"0.3838329911";"21.25";"2006-08-01";"11:21:00"
"1006";"1509";"15196";"0.5";"26.5";"4.1466097832";"0.4819679856";"39.950000763";"2006-08-04";"14:23:00"
"1007";"1509";"15196";"1.5";"26.5";"3.7698400021";"0.4616450071";"38.049999237";"2006-08-04";"14:23:00"
"1008";"1509";"15196";"2.5";"26.5";"3.2740399837";"0.4669679999";"34.939998627";"2006-08-04";"14:23:00"
"1009";"1509";"15196";"3.5";"26.5";"2.7568600178";"0.4609999955";"33.240001678";"2006-08-04";"14:23:00"
"1010";"1509";"15197";"0.5";"20";"2.3807299137";"0.5622900128";"26.590000153";"2006-08-02";"13:21:00"
"1011";"1509";"15197";"1.5";"20";"2.4149200916";"0.5279359818";"23.930000305";"2006-08-02";"13:21:00"
"1012";"1509";"15197";"2.5";"20";"2.3849999905";"0.6447100043";"25.159999847";"2006-08-02";"13:21:00"
"1013";"1509";"15197";"3.5";"20";"2.1969399452";"0.4324519932";"22.899999619";"2006-08-02";"13:21:00"
"1014";"1509";"15198";"0.5";"10.699999809";"3.7185499668";"0.5650320053";"51.900001526";"2006-08-04";"12:53:00"
"1015";"1509";"15198";"1.5";"10.699999809";"4.1331501007";"0.5624520183";"55.13999939";"2006-08-04";"12:53:00"
"1016";"1509";"15198";"2.5";"10.699999809";"4.2912998199";"0.558257997";"56.349998474";"2006-08-04";"12:53:00"
"1017";"1509";"15198";"3.5";"10.699999809";"4.2015399933";"0.545355022";"56.180000305";"2006-08-04";"12:53:00"
"1018";"1509";"15199";"0.5";"14.899999619";"3.0645999908";"0.0774838999";"32.479999542";"2006-08-02";"12:12:00"
"1019";"1509";"15199";"1.5";"14.899999619";"2.7483100891";"0.0576452017";"30.299999237";"2006-08-02";"12:12:00"
"1020";"1509";"15199";"2.5";"14.899999619";"2.350810051";"0.0789354965";"26.739999771";"2006-08-02";"12:12:00"
"1021";"1509";"15199";"3.5";"14.899999619";"2.4021000862";"0.1133709997";"29.020000458";"2006-08-02";"12:12:00"
"1022";"1509";"15200";"0.5";"15.199999809";"2.5517001152";"0.2297900021";"26.450000763";"2006-08-02";"11:00:00"
"1023";"1509";"15200";"1.5";"15.199999809";"2.0216999054";"0.2531610131";"23.13999939";"2006-08-02";"11:00:00"
"1024";"1509";"15200";"2.5";"15.199999809";"2.1328299046";"0.5779349804";"24.760000229";"2006-08-02";"11:00:00"
"1025";"1509";"15200";"3.5";"15.199999809";"1.9789500237";"0.5776129961";"22.450000763";"2006-08-02";"11:00:00"
"1026";"1509";"15201";"0.5";"15.199999809";"7.4798498154";"0.4882580042";"63.099998474";"2006-08-04";"11:36:00"
"1027";"1509";"15201";"1.5";"15.199999809";"6.8650197983";"0.5176129937";"59.810001373";"2006-08-04";"11:36:00"
"1028";"1509";"15201";"2.5";"15.199999809";"6.76101017";"0.1456129998";"61.209999084";"2006-08-04";"11:36:00"
"1029";"1509";"15201";"3.5";"15.199999809";"6.3201198578";"0.2069679946";"62.520000458";"2006-08-04";"11:36:00"
"1030";"1509";"15202";"0.5";"6";"0.5983880162";"0.1581940055";"2.9100000858";"2006-08-02";"09:48:00"
"1031";"1509";"15202";"1.5";"6";"0.2564519942";"0.1384029984";"1.1599999666";"2006-08-02";"09:48:00"
"1032";"1509";"15202";"2.5";"6";"0.1709679961";"0.1246770024";"1.9900000095";"2006-08-02";"09:48:00"
"1033";"1509";"15202";"3.5";"6";"0.4402430058";"0.050306499";"2";"2006-08-02";"09:48:00"
"1034";"1509";"15203";"0.5";"16.200000763";"3.3466999531";"0.5013229847";"35.200000763";"2006-08-04";"10:00:00"
"1035";"1509";"15203";"1.5";"16.200000763";"3.1970999241";"0.5518059731";"35.189998627";"2006-08-04";"10:00:00"
"1036";"1509";"15203";"2.5";"16.200000763";"2.9192800522";"0.6793869734";"32.209999084";"2006-08-04";"10:00:00"
"1037";"1509";"15203";"3.5";"16.200000763";"2.8637099266";"0.5485810041";"33.229999542";"2006-08-04";"10:00:00"
"1038";"1503";"15204";"0.5";"69.199996948";"3.179899931";"0.4568670094";"28.149999619";"2005-11-19";"09:30:00"
"1039";"1503";"15204";"1.5";"69.199996948";"2.6070098877";"0.4575330019";"29.760000229";"2005-11-19";"09:30:00"
"1040";"1503";"15204";"2.5";"69.199996948";"1.7821400166";"0.4275330007";"23.370000839";"2005-11-19";"09:30:00"
"1041";"1503";"15204";"3.5";"69.199996948";"2.4373400211";"0.4985330105";"21.25";"2005-11-19";"09:30:00"
"1042";"1503";"15205";"0.5";"37.5";"2.371819973";"0.4760330021";"31.280000687";"2005-11-19";"11:00:00"
"1043";"1503";"15205";"1.5";"37.5";"2.2713599205";"0.4736999869";"20.930000305";"2005-11-19";"11:00:00"
"1044";"1503";"15205";"2.5";"37.5";"2.2058401108";"0.4675329924";"18.090000153";"2005-11-19";"11:00:00"
"1045";"1503";"15205";"3.5";"37.5";"2.2233099937";"0.4628669918";"17.510000229";"2005-11-19";"11:00:00"
"1046";"1503";"15206";"0.5";"32";"3.2142000198";"0.5390329957";"34.930000305";"2005-11-22";"15:40:00"
"1047";"1503";"15206";"1.5";"32";"3.1970999241";"0.5187000036";"26.959999084";"2005-11-22";"15:40:00"
"1048";"1503";"15206";"2.5";"32";"2.5174999237";"0.3590329885";"22.620000839";"2005-11-22";"15:40:00"
"1049";"1503";"15206";"3.5";"32";"2.7269399166";"0.5598670244";"23.690000534";"2005-11-22";"15:40:00"
"1050";"1503";"15207";"0.5";"19.799999237";"4.0767998695";"0.552366972";"35.259998322";"2005-11-19";"14:05:00"
"1051";"1503";"15207";"1.5";"19.799999237";"3.8365600109";"0.5635330081";"35.549999237";"2005-11-19";"14:05:00"
"1052";"1503";"15207";"2.5";"19.799999237";"3.7362000942";"0.5615329742";"37.810001373";"2005-11-19";"14:05:00"
"1053";"1503";"15207";"3.5";"19.799999237";"3.3713600636";"0.56803298";"36.740001678";"2005-11-19";"14:05:00"
"1054";"1503";"15208";"0.5";"12";"3.358989954";"0.436533004";"36.869998932";"2005-11-22";"12:50:00"
"1055";"1503";"15208";"1.5";"12";"3.3677299023";"0.4215329885";"35.630001068";"2005-11-22";"12:50:00"
"1056";"1503";"15208";"2.5";"12";"3.358989954";"0.4316999912";"36.479999542";"2005-11-22";"12:50:00"
"1057";"1503";"15208";"3.5";"12";"3.2454199791";"0.500033021";"35.689998627";"2005-11-22";"12:50:00"
"1058";"1503";"15209";"0.5";"16";"3.2323200703";"0.5190330148";"30.569999695";"2005-11-20";"13:00:00"
"1059";"1503";"15209";"1.5";"16";"2.6601099968";"0.5598670244";"28.260000229";"2005-11-20";"13:00:00"
"1060";"1503";"15209";"2.5";"16";"2.7605800629";"0.5748670101";"27.350000381";"2005-11-20";"13:00:00"
"1061";"1503";"15209";"3.5";"16";"2.1228499413";"0.5511999726";"32.229999542";"2005-11-20";"13:00:00"
"1062";"1503";"15210";"0.5";"20";"4.4280700684";"0.6535329819";"42.990001678";"2005-11-22";"11:50:00"
"1063";"1503";"15210";"1.5";"20";"4.1245999336";"0.6785330176";"39.240001678";"2005-11-22";"11:50:00"
"1064";"1503";"15210";"2.5";"20";"3.8766999245";"0.6251999736";"36.939998627";"2005-11-22";"11:50:00"
"1065";"1503";"15210";"3.5";"20";"3.5561299324";"0.676699996";"34.799999237";"2005-11-22";"11:50:00"
"1066";"1503";"15211";"0.5";"15";"2.3325099945";"0.5370330215";"21.319999695";"2005-11-20";"11:50:00"
"1067";"1503";"15211";"1.5";"15";"2.0180199146";"0.5357000232";"19.040000916";"2005-11-20";"11:50:00"
"1068";"1503";"15211";"2.5";"15";"1.9000799656";"0.5720329881";"18";"2005-11-20";"11:50:00"
"1069";"1503";"15211";"3.5";"15";"1.8345600367";"0.5290330052";"18.569999695";"2005-11-20";"11:50:00"
"1070";"1503";"15212";"0.5";"15.5";"7.3744997978";"0.7213670015";"58.900001526";"2005-11-22";"10:50:00"
"1071";"1503";"15212";"1.5";"15.5";"5.5650100708";"0.7303670049";"50.700000763";"2005-11-22";"10:50:00"
"1072";"1503";"15212";"2.5";"15.5";"5.4239602089";"0.3500329852";"50.759998322";"2005-11-22";"10:50:00"
"1073";"1503";"15212";"3.5";"15.5";"4.6375098228";"0.7100329995";"44.650001526";"2005-11-22";"10:50:00"
"1074";"1503";"15213";"0.5";"5.1999998093";"0.7862399817";"0.2892499864";"7.0700001717";"2005-11-20";"10:10:00"
"1075";"1503";"15213";"1.5";"5.1999998093";"0.5241600275";"0.2414170057";"4.9800000191";"2005-11-20";"10:10:00"
"1076";"1503";"15213";"2.5";"5.1999998093";"0.4717440009";"0.2712830007";"2.5999999046";"2005-11-20";"10:10:00"
"1077";"1503";"15213";"3.5";"5.1999998093";"0.4979520142";"0.2551000118";"4.2399997711";"2005-11-20";"10:10:00"
"1078";"1503";"15214";"0.5";"15.5";"4.2927799225";"0.8148670197";"37.630001068";"2005-11-22";"09:30:00"
"1079";"1503";"15214";"1.5";"15.5";"3.6245200634";"0.4332000017";"35.369998932";"2005-11-22";"09:30:00"
"1080";"1503";"15214";"2.5";"15.5";"3.2184700966";"0.7522000074";"30.450000763";"2005-11-22";"09:30:00"
"1081";"1503";"15214";"3.5";"15.5";"2.8679900169";"0.6953669786";"27.979999542";"2005-11-22";"09:30:00"
"1082";"1506";"15215";"0.5";"100";"3.1937799454";"0.5270479918";"43.930000305";"2006-04-06";"10:37:00"
"1083";"1506";"15215";"1.5";"100";"2.8316600323";"0.5138229728";"37.63999939";"2006-04-06";"10:37:00"
"1084";"1506";"15215";"2.5";"100";"2.3166201115";"0.5031769872";"31.629999161";"2006-04-06";"10:37:00"
"1085";"1506";"15215";"3.5";"100";"1.4532300234";"0.5338230133";"21.840000153";"2006-04-06";"10:37:00"
"1086";"1509";"15216";"0.5";"96";"4.7372398376";"0.6447100043";"54.169998169";"2006-08-01";"08:45:00"
"1087";"1509";"15216";"1.5";"96";"3.8132600784";"0.5590649843";"54.409999847";"2006-08-01";"08:45:00"
"1088";"1509";"15216";"2.5";"96";"3.3492898941";"0.6061609983";"53.619998932";"2006-08-01";"08:45:00"
"1089";"1509";"15216";"3.5";"96";"3.8951699734";"0.6634190083";"45.229999542";"2006-08-01";"08:45:00"
"1090";"1509";"15218";"0.5";"5";"0.2778230011";"0.1456129998";"5.1700000763";"2006-07-31";"08:45:00"
"1091";"1509";"15218";"1.5";"5";"0.6112110019";"0.2069679946";"7.8600001335";"2006-07-31";"08:45:00"
"1092";"1509";"15218";"2.5";"5";"0.5770170093";"0.2297900021";"9.5500001907";"2006-07-31";"08:45:00"
"1093";"1509";"15218";"3.5";"5";"0.6881459951";"0.2531610131";"9.4799995422";"2006-07-31";"08:45:00"
"1094";"1509";"15219";"0.5";"42.799999237";"2.1285500526";"0.5779349804";"23.36000061";"2006-07-31";"09:34:00"
"1095";"1509";"15219";"1.5";"42.799999237";"1.9994699955";"0.5776129961";"20.829999924";"2006-07-31";"09:34:00"
"1096";"1509";"15219";"2.5";"42.799999237";"1.9233900309";"0.5650320053";"20.680000305";"2006-07-31";"09:34:00"
"1097";"1509";"15219";"3.5";"42.799999237";"1.9789500237";"0.5624520183";"21.030000687";"2006-07-31";"09:34:00"
"1098";"1509";"15220";"0.5";"25";"2.1157300472";"0.558257997";"22.940000534";"2006-07-31";"10:12:00"
"1099";"1509";"15220";"1.5";"25";"2.0726900101";"0.545355022";"21.850000381";"2006-07-31";"10:12:00"
"1100";"1509";"15220";"2.5";"25";"1.8037099838";"0.5622900128";"20.579999924";"2006-07-31";"10:12:00"
"1101";"1509";"15220";"3.5";"25";"1.6797599792";"0.5279359818";"18.479999542";"2006-07-31";"10:12:00"
"1102";"1509";"15221";"0.5";"21.100000381";"0.9574210048";"0.1465000063";"13.180000305";"2006-07-31";"10:44:00"
"1103";"1509";"15221";"1.5";"21.100000381";"0.8633880019";"0.1531669945";"14.520000458";"2006-07-31";"10:44:00"
"1104";"1509";"15221";"2.5";"21.100000381";"0.799274981";"0.1506669968";"16.690000534";"2006-07-31";"10:44:00"
"1105";"1509";"15221";"3.5";"21.100000381";"0.820645988";"0.1881670058";"15.770000458";"2006-07-31";"10:44:00"
"1106";"1509";"15222";"0.5";"4.1999998093";"2.3166201115";"0.5071669817";"23.75";"2006-07-31";"11:08:00"
"1107";"1509";"15222";"1.5";"4.1999998093";"2.1883900166";"0.4769999981";"21.260000229";"2006-07-31";"11:08:00"
"1108";"1509";"15222";"2.5";"4.1999998093";"1.7182300091";"0.4871670008";"20.350000381";"2006-07-31";"11:08:00"
"1109";"1509";"15222";"3.5";"4.1999998093";"1.6327400208";"0.4978330135";"23.930000305";"2006-07-31";"11:08:00"
"1110";"1509";"15223";"0.5";"18";"3.3282198906";"0.6418330073";"30.790000916";"2006-08-05";"09:04:00"
"1111";"1509";"15223";"1.5";"18";"3.3838400841";"0.6558330059";"32.11000061";"2006-08-05";"09:04:00"
"1112";"1509";"15223";"2.5";"18";"2.9017601013";"0.6481670141";"31.299999237";"2006-08-05";"09:04:00"
"1113";"1509";"15223";"3.5";"18";"2.5958199501";"0.6673330069";"25.479999542";"2006-08-05";"09:04:00"
"1114";"1509";"15224";"0.5";"20.399999619";"4.2923798561";"0.7341669798";"42.659999847";"2006-08-05";"09:35:00"
"1115";"1509";"15224";"1.5";"20.399999619";"3.5599899292";"0.7638329864";"36.88999939";"2006-08-05";"09:35:00"
"1116";"1509";"15224";"2.5";"20.399999619";"3.2540500164";"0.7321670055";"34.080001831";"2006-08-05";"09:35:00"
"1117";"1509";"15224";"3.5";"20.399999619";"4.0513401031";"0.7639999986";"32.849998474";"2006-08-05";"09:35:00"
"1118";"1509";"15225";"0.5";"24.700000763";"2.4196801186";"0.7549999952";"66.040000916";"2006-08-05";"09:56:00"
"1119";"1509";"15225";"1.5";"24.700000763";"3.1659801006";"0.925556004";"23.430000305";"2006-08-05";"09:56:00"
"1120";"1509";"15225";"2.5";"24.700000763";"3.6017100811";"0.9096590281";"36.950000763";"2006-08-05";"09:56:00"
"1121";"1509";"15225";"3.5";"24.700000763";"2.7719700336";"0.7599999905";"37.819999695";"2006-08-05";"09:56:00"
"1122";"1509";"15226";"0.5";"19.200000763";"4.2021598816";"0.7484999895";"41.880001068";"2006-08-05";"10:24:00"
"1123";"1509";"15226";"1.5";"19.200000763";"3.5779900551";"0.730666995";"38.740001678";"2006-08-05";"10:24:00"
"1124";"1509";"15226";"2.5";"19.200000763";"2.9278299809";"0.7514100075";"33.529998779";"2006-08-05";"10:24:00"
"1125";"1509";"15226";"3.5";"19.200000763";"2.372179985";"0.7245870233";"27.61000061";"2006-08-05";"10:24:00"
"1126";"1509";"15227";"0.5";"18.299999237";"1.5600800514";"0.47033301";"18.870000839";"2006-08-05";"10:47:00"
"1127";"1509";"15227";"1.5";"18.299999237";"1.2651599646";"0.4503329992";"13.859999657";"2006-08-05";"10:47:00"
"1128";"1509";"15227";"2.5";"18.299999237";"1.1754100323";"0.4211669862";"13.720000267";"2006-08-05";"10:47:00"
"1129";"1509";"15227";"3.5";"18.299999237";"0.9104049802";"0.4194999933";"11.68999958";"2006-08-05";"10:47:00"
"1130";"1606";"16100";"0.5";"0.6999999881";"1.0728199482";"0.2010809928";"23.170000076";"2006-03-29";"10:45:00"
"1131";"1606";"16100";"1.5";"0.6999999881";"1.1198400259";"0.2290479988";"25.5";"2006-03-29";"10:45:00"
"1132";"1606";"16100";"2.5";"0.6999999881";"1.5387099981";"0.2608389854";"19.530000687";"2006-03-29";"10:45:00"
"1133";"1606";"16100";"3.5";"0.6999999881";"1.1625800133";"0.2337580025";"18.219999313";"2006-03-29";"10:45:00"
"1134";"1603";"16101";"0.5";"38";"3.921380043";"0.5766999722";"34.680000305";"2005-11-17";"17:30:00"
"1135";"1603";"16101";"1.5";"38";"3.3311998844";"0.5578669906";"33.740001678";"2005-11-17";"17:30:00"
"1136";"1603";"16101";"2.5";"38";"2.9090900421";"0.5958669782";"33.240001678";"2005-11-17";"17:30:00"
"1137";"1603";"16101";"3.5";"38";"3.0794401169";"0.5927000046";"33.169998169";"2005-11-17";"17:30:00"
"1138";"1606";"16101";"0.5";"40";"3.1073400974";"0.445194006";"34.720001221";"2006-03-31";"15:40:00"
"1139";"1606";"16101";"1.5";"40";"3.0658099651";"0.5811610222";"34.520000458";"2006-03-31";"15:40:00"
"1140";"1606";"16101";"2.5";"40";"3.0175900459";"0.6285809875";"37.340000153";"2006-03-31";"15:40:00"
"1141";"1606";"16101";"3.5";"40";"2.944920063";"0.6145480275";"35.669998169";"2006-03-31";"15:40:00"
"1142";"1606";"16102";"0.5";"22";"1.3933900595";"0.4585810006";"22.219999313";"2006-03-31";"14:58:00"
"1143";"1606";"16102";"1.5";"22";"1.3848400116";"0.4348709881";"18.239999771";"2006-03-31";"14:58:00"
"1144";"1606";"16102";"2.5";"22";"1.2737100124";"0.4350320101";"20.159999847";"2006-03-31";"14:58:00"
"1145";"1606";"16102";"3.5";"22";"1.1754100323";"0.4379349947";"35.709999084";"2006-03-31";"14:58:00"
"1146";"1606";"16103";"0.5";"24.299999237";"1.5909500122";"0.5656769872";"29.479999542";"2006-04-01";"08:45:00"
"1147";"1606";"16103";"1.5";"24.299999237";"2.329859972";"0.5200319886";"29.979999542";"2006-04-01";"08:45:00"
"1148";"1606";"16103";"2.5";"24.299999237";"2.2095398903";"0.51067698";"26";"2006-04-01";"08:45:00"
"1149";"1606";"16103";"3.5";"24.299999237";"2.2396800518";"0.4780969918";"20.969999313";"2006-04-01";"08:45:00"
"1150";"1606";"16104";"0.5";"19";"2.2342400551";"0.649387002";"26.020000458";"2006-04-01";"10:45:00"
"1151";"1606";"16104";"1.5";"19";"2.1718900204";"0.6622899771";"24.049999237";"2006-04-01";"10:45:00"
"1152";"1606";"16104";"2.5";"19";"2.2781500816";"0.670355022";"27.979999542";"2006-04-01";"10:45:00"
"1153";"1606";"16104";"3.5";"19";"2.201210022";"0.7034190297";"29.600000381";"2006-04-01";"10:45:00"
"1154";"1606";"16105";"0.5";"10";"1.8635499477";"0.5539029837";"24.709999084";"2006-03-31";"10:52:00"
"1155";"1606";"16105";"1.5";"10";"1.4660500288";"0.4553549886";"21.260000229";"2006-03-31";"10:52:00"
"1156";"1606";"16105";"2.5";"10";"1.2993600368";"0.4337419868";"19.36000061";"2006-03-31";"10:52:00"
"1157";"1606";"16105";"3.5";"10";"1.2779899836";"0.5058389902";"20.11000061";"2006-03-31";"10:52:00"
"1158";"1606";"16106";"0.5";"2.5";"0.2350810021";"0.1691610068";"3.0199999809";"2006-03-31";"09:40:00"
"1159";"1606";"16106";"1.5";"2.5";"0.0940323994";"0.0885806009";"1.7200000286";"2006-03-31";"09:40:00"
"1160";"1606";"16106";"2.5";"2.5";"0.2051620036";"0.0970968008";"1.7699999809";"2006-03-31";"09:40:00"
"1161";"1606";"16106";"3.5";"2.5";"0.0042742002";"0.1092419997";"2.2300000191";"2006-03-31";"09:40:00"
"1162";"1609";"16107";"0.5";"2.2000000477";"0.4188719988";"0.0132258004";"16.020000458";"2006-08-10";"09:58:00"
"1163";"1609";"16107";"1.5";"2.2000000477";"0.4017750025";"0.0187257994";"20.420000076";"2006-08-10";"09:58:00"
"1164";"1609";"16107";"2.5";"2.2000000477";"0.5641940236";"0.0258871";"26.350000381";"2006-08-10";"09:58:00"
"1165";"1609";"16107";"3.5";"2.2000000477";"0.6496779919";"0.0131128998";"17.969999313";"2006-08-10";"09:58:00"
"1166";"1609";"16108";"0.5";"39";"3.0859699249";"0.7028070092";"34.119998932";"2006-08-08";"09:53:00"
"1167";"1609";"16108";"1.5";"39";"2.8708400726";"0.6701670289";"33.909999847";"2006-08-08";"09:53:00"
"1168";"1609";"16108";"2.5";"39";"2.7696800232";"0.6828330159";"33.369998932";"2006-08-08";"09:53:00"
"1169";"1609";"16108";"3.5";"39";"2.6414599419";"0.6834999919";"33.840000153";"2006-08-08";"09:53:00"
"1170";"1609";"16110";"0.5";"21.799999237";"1.8635499477";"0.5266669989";"23.409999847";"2006-08-08";"10:50:00"
"1171";"1609";"16110";"1.5";"21.799999237";"1.5600800514";"0.4991669953";"23.440000534";"2006-08-08";"10:50:00"
"1172";"1609";"16110";"2.5";"21.799999237";"1.5258899927";"0.5378329754";"22.729999542";"2006-08-08";"10:50:00"
"1173";"1609";"16110";"3.5";"21.799999237";"1.4233100414";"0.5198330283";"22.590000153";"2006-08-08";"10:50:00"
"1174";"1609";"16111";"0.5";"22.299999237";"2.4892098904";"0.6873329878";"27.010000229";"2006-08-07";"12:16:00"
"1175";"1609";"16111";"1.5";"22.299999237";"2.4196801186";"0.6686670184";"26.510000229";"2006-08-07";"12:16:00"
"1176";"1609";"16111";"2.5";"22.299999237";"2.169369936";"0.6740000248";"24.63999939";"2006-08-07";"12:16:00"
"1177";"1609";"16111";"3.5";"22.299999237";"2.164730072";"0.6591669917";"25.280000687";"2006-08-07";"12:16:00"
